,Wavelength[nm],Average
,320.469,-5
,323.166,33
,325.861,16
,328.553,7
,331.243,19
,333.93,1
,336.615,32
,339.297,-10
,341.976,19
,344.653,15
,347.327,32
,349.998,28
,352.666,50
,355.331,27
,357.994,19
,360.653,5
,363.309,29
,365.962,49
,368.612,58
,371.259,41
,373.903,51
,376.543,64
,379.18,104
,381.813,147
,384.443,350
,387.07,1054
,389.693,3045
,392.313,7867
,394.929,15372
,397.541,23190
,400.15,29888
,402.755,34153
,405.356,35741
,407.954,35858
,410.547,34419
,413.137,30565
,415.723,26769
,418.305,23381
,420.883,19168
,423.457,14919
,426.027,11247
,428.593,8977
,431.154,6979
,433.712,5822
,436.265,4929
,438.814,4204
,441.359,3744
,443.9,3438
,446.436,3164
,448.967,3092
,451.495,3079
,454.018,2955
,456.536,2900
,459.05,2900
,461.559,2859
,464.064,2864
,466.564,2931
,469.06,3065
,471.551,3083
,474.037,3179
,476.518,3167
,478.995,3141
,481.467,3186
,483.934,3228
,486.396,3354
,488.853,3461
,491.305,3530
,493.753,3525
,496.195,3545
,498.632,3562
,501.065,3655
,503.492,3645
,505.914,3703
,508.332,3696
,510.743,3727
,513.15,3752
,515.552,3870
,517.948,3884
,520.339,3775
,522.725,3648
,525.106,3551
,527.481,3537
,529.851,3533
,532.216,3626
,534.575,3633
,536.929,3568
,539.277,3555
,541.62,3538
,543.957,3377
,546.289,3328
,548.616,3246
,550.936,3228
,553.252,3164
,555.561,3058
,557.865,2876
,560.164,2810
,562.457,2678
,564.744,2536
,567.025,2504
,569.301,2438
,571.571,2319
,573.835,2201
,576.093,2071
,578.346,1998
,580.593,1995
,582.834,1957
,585.069,1862
,587.299,1792
,589.522,1686
,591.74,1549
,593.952,1566
,596.158,1448
,598.358,1325
,600.551,1333
,602.739,1261
,604.922,1248
,607.098,1152
,609.268,1114
,611.432,1080
,613.59,1043
,615.742,944
,617.887,936
,620.027,986
,622.161,883
,624.289,835
,626.41,817
,628.526,787
,630.635,751
,632.738,751
,634.835,650
,636.926,661
,639.011,619
,641.089,625
,643.162,588
,645.228,590
,647.288,548
,649.341,521
,651.389,482
,653.43,467
,655.465,454
,657.494,419
,659.516,436
,661.532,387
,663.542,376
,665.546,359
,667.543,323
,669.535,368
,671.519,385
,673.498,377
,675.47,355
,677.436,361
,679.396,321
,681.349,286
,683.296,280
,685.236,249
,687.171,293
,689.099,248
,691.02,227
,692.935,221
,694.844,185
,696.747,185
,698.643,189
,700.533,188
,702.416,173
,704.293,134
,706.164,170
,708.029,154
,709.887,155
,711.738,133
,713.584,115
,715.423,120
,717.255,79
,719.082,93
,720.901,121
,722.715,104
,724.522,91
,726.323,84
,728.117,67
,729.905,91
,731.687,81
,733.462,31
,735.232,40
,736.994,54
,738.751,39
,740.501,41
,742.244,97
,743.982,92
,745.713,37
,747.437,37
,749.156,50
,750.868,37
,752.573,14
,754.273,26
,755.966,11
,757.653,22
,759.333,11
,761.008,5
,762.676,11
,764.337,-14
,765.993,32
,767.642,12
,769.285,12
,770.922,36
,772.552,21
,774.176,-20
,775.795,0
,777.406,30
,779.012,10
,780.611,0
,782.205,30
,783.792,13
,785.373,-16
,786.947,0
,788.516,-20
,790.078,-13
,791.635,11
,793.185,43
,794.729,-10
,796.267,12
,797.799,8
,799.325,-6
,800.844,-3
,802.358,18
,803.866,-16
,805.368,-16
,806.863,-10
,808.353,-8
,809.836,-5
,811.314,5
,812.786,0
,814.252,20
,815.711,16
,817.165,-42
,818.613,-11
,820.055,-16
,821.491,17
,822.922,20
,824.346,13
,825.765,7
,827.178,-11
,828.585,-18
,829.986,-4
,831.381,-3
,832.771,-17
,834.155,9
,835.533,19
,836.906,2
,838.272,30
,839.633,13
,840.989,8
,842.339,6
,843.683,4
,845.021,-20
,846.354,17
,847.682,15
,849.004,-43
,850.32,-10
,851.631,-28
,852.936,0
,854.236,-36
,855.53,-11
,856.819,0
,858.102,22
,859.38,26
,860.653,37
,861.92,25
,863.182,17
,864.439,3
,865.69,18
,866.936,7
,868.177,22
,869.412,-18
,870.642,9
,871.867,36
,873.087,1
,874.302,-35
,875.512,38
,876.716,29
,877.916,22
,879.11,-17
,880.299,-5
,881.483,-24
,882.663,34
,883.837,-30
,885.006,21
,886.17,-10
,887.33,-15
,888.484,13
