,Wavelength[nm],Average
,320.469,0.130435
,323.166,1.04869
,325.861,1.1234
,328.553,0.906615
,331.243,0.929961
,333.93,1.12556
,336.615,1.23144
,339.297,1.33838
,341.976,1.31481
,344.653,0.913223
,347.327,0.750916
,349.998,1.11429
,352.666,1.05473
,355.331,1.02778
,357.994,1.33889
,360.653,1.25758
,363.309,1.03947
,365.962,1.30055
,368.612,0.940594
,371.259,1.20297
,373.903,1.26786
,376.543,1.30337
,379.18,1.0973
,381.813,1.34868
,384.443,1.4152
,387.07,1.44375
,389.693,1.36875
,392.313,1.28221
,394.929,1.08197
,397.541,1.01053
,400.15,0.994681
,402.755,1.17172
,405.356,1.43195
,407.954,1.21023
,410.547,1.06122
,413.137,1.2957
,415.723,1.12676
,418.305,1.12971
,420.883,1.0188
,423.457,0.974359
,426.027,0.8434
,428.593,0.709035
,431.154,0.76775
,433.712,0.661367
,436.265,0.673199
,438.814,0.643189
,441.359,0.650275
,443.9,0.641931
,446.436,0.63865
,448.967,0.640366
,451.495,0.634152
,454.018,0.637016
,456.536,0.648415
,459.05,0.661938
,461.559,0.671619
,464.064,0.686279
,466.564,0.691895
,469.06,0.681927
,471.551,0.67397
,474.037,0.670335
,476.518,0.674192
,478.995,0.674837
,481.467,0.673556
,483.934,0.67334
,486.396,0.678818
,488.853,0.677227
,491.305,0.683881
,493.753,0.678967
,496.195,0.691769
,498.632,0.694255
,501.065,0.700641
,503.492,0.708576
,505.914,0.713188
,508.332,0.719075
,510.743,0.730728
,513.15,0.733941
,515.552,0.751176
,517.948,0.756601
,520.339,0.767177
,522.725,0.775191
,525.106,0.786059
,527.481,0.782208
,529.851,0.788866
,532.216,0.795755
,534.575,0.808079
,536.929,0.799855
,539.277,0.812913
,541.62,0.813555
,543.957,0.81026
,546.289,0.81519
,548.616,0.821766
,550.936,0.818282
,553.252,0.822833
,555.561,0.825268
,557.865,0.828494
,560.164,0.835863
,562.457,0.829751
,564.744,0.838632
,567.025,0.836036
,569.301,0.832156
,571.571,0.838536
,573.835,0.840349
,576.093,0.839745
,578.346,0.846882
,580.593,0.852542
,582.834,0.855376
,585.069,0.85862
,587.299,0.857786
,589.522,0.8609
,591.74,0.863935
,593.952,0.868974
,596.158,0.860903
,598.358,0.865357
,600.551,0.87066
,602.739,0.871196
,604.922,0.87482
,607.098,0.869828
,609.268,0.876448
,611.432,0.874753
,613.59,0.878182
,615.742,0.874058
,617.887,0.87826
,620.027,0.875295
,622.161,0.880891
,624.289,0.875506
,626.41,0.876521
,628.526,0.877998
,630.635,0.869112
,632.738,0.87173
,634.835,0.865416
,636.926,0.866109
,639.011,0.868992
,641.089,0.86654
,643.162,0.864081
,645.228,0.86955
,647.288,0.868437
,649.341,0.867795
,651.389,0.867188
,653.43,0.859238
,655.465,0.861665
,657.494,0.8585
,659.516,0.859812
,661.532,0.86476
,663.542,0.853142
,665.546,0.852226
,667.543,0.860007
,669.535,0.857055
,671.519,0.859592
,673.498,0.860661
,675.47,0.864073
,677.436,0.863887
,679.396,0.865166
,681.349,0.86648
,683.296,0.863984
,685.236,0.86224
,687.171,0.865421
,689.099,0.868449
,691.02,0.871527
,692.935,0.868492
,694.844,0.863822
,696.747,0.863262
,698.643,0.873449
,700.533,0.865061
,702.416,0.879578
,704.293,0.866374
,706.164,0.880677
,708.029,0.873581
,709.887,0.8756
,711.738,0.888967
,713.584,0.879362
,715.423,0.878936
,717.255,0.881486
,719.082,0.881952
,720.901,0.882586
,722.715,0.874362
,724.522,0.876254
,726.323,0.88799
,728.117,0.879962
,729.905,0.904385
,731.687,0.870216
,733.462,0.885582
,735.232,0.902316
,736.994,0.890176
,738.751,0.891669
,740.501,0.886298
,742.244,0.898326
,743.982,0.87685
,745.713,0.899797
,747.437,0.852665
,749.156,0.913077
,750.868,0.896932
,752.573,0.930004
,754.273,0.915332
,755.966,0.957405
,757.653,0.934574
,759.333,0.93823
,761.008,0.952747
,762.676,0.887736
,764.337,0.917896
,765.993,0.934426
,767.642,0.868571
,769.285,0.925191
,770.922,0.961221
,772.552,0.941327
,774.176,0.896926
,775.795,0.929364
,777.406,0.924319
,779.012,1.04467
,780.611,1.0072
,782.205,0.978365
,783.792,1.03333
,785.373,1
,786.947,1.01341
,788.516,1.1258
,790.078,0.998377
,791.635,1.01738
,793.185,1.02215
,794.729,1.0531
,796.267,1.0428
,797.799,1.05347
,799.325,1.06911
,800.844,1.13712
,802.358,1.14824
,803.866,1.09677
,805.368,1.10622
,806.863,1.03283
,808.353,0.929825
,809.836,0.923077
,811.314,0.904372
,812.786,1.16814
,814.252,1.10119
,815.711,0.990769
,817.165,1.02922
,818.613,1.05782
,820.055,1.14583
,821.491,1.06164
,822.922,0.996656
,824.346,1.05178
,825.765,1.0424
,827.178,1.57674
,828.585,1.08949
,829.986,1.25974
,831.381,1.29583
,832.771,1.15649
,834.155,0.978947
,835.533,1.04059
,836.906,1.1626
,838.272,0.836237
,839.633,0.776025
,840.989,0.992453
,842.339,1.26522
,843.683,1.19298
,845.021,1.08017
,846.354,1.22523
,847.682,1.12719
,849.004,1.08475
,850.32,1
,851.631,0.947598
,852.936,1.03791
,854.236,1.07965
,855.53,1.0939
,856.819,1.20879
,858.102,1.20874
,859.38,0.971564
,860.653,1.06915
,861.92,0.995536
,863.182,1.01923
,864.439,0.975248
,865.69,1.20635
,866.936,1.24044
,868.177,1.09302
,869.412,0.965347
,870.642,1.34545
,871.867,1.13021
,873.087,1.17112
,874.302,1.08901
,875.512,1.05172
,876.716,1.02841
,877.916,1.09494
,879.11,1.07018
,880.299,1.4129
,881.483,1.16867
,882.663,1.32143
,883.837,1.19595
,885.006,1.52459
,886.17,0.962264
,887.33,1.35099
,888.484,1.08667
