,Wavelength[nm],Average
,320.469,24
,323.166,-2
,325.861,32
,328.553,11
,331.243,8
,333.93,-12
,336.615,31
,339.297,14
,341.976,40
,344.653,11
,347.327,24
,349.998,13
,352.666,34
,355.331,47
,357.994,28
,360.653,59
,363.309,4
,365.962,33
,368.612,34
,371.259,55
,373.903,72
,376.543,28
,379.18,63
,381.813,151
,384.443,389
,387.07,1033
,389.693,3088
,392.313,8041
,394.929,15609
,397.541,23898
,400.15,30529
,402.755,35304
,405.356,36785
,407.954,36891
,410.547,35360
,413.137,31513
,415.723,27794
,418.305,24138
,420.883,19816
,423.457,15626
,426.027,11798
,428.593,9297
,431.154,7276
,433.712,6171
,436.265,5041
,438.814,4345
,441.359,3943
,443.9,3628
,446.436,3247
,448.967,3139
,451.495,3180
,454.018,3113
,456.536,3144
,459.05,3018
,461.559,3002
,464.064,2951
,466.564,3071
,469.06,3142
,471.551,3216
,474.037,3256
,476.518,3285
,478.995,3327
,481.467,3352
,483.934,3303
,486.396,3490
,488.853,3571
,491.305,3664
,493.753,3640
,496.195,3647
,498.632,3678
,501.065,3741
,503.492,3722
,505.914,3726
,508.332,3719
,510.743,3646
,513.15,3828
,515.552,3871
,517.948,3825
,520.339,3700
,522.725,3558
,525.106,3474
,527.481,3516
,529.851,3476
,532.216,3531
,534.575,3528
,536.929,3438
,539.277,3420
,541.62,3432
,543.957,3306
,546.289,3217
,548.616,3169
,550.936,3138
,553.252,3068
,555.561,2878
,557.865,2824
,560.164,2696
,562.457,2604
,564.744,2478
,567.025,2462
,569.301,2333
,571.571,2269
,573.835,2139
,576.093,1960
,578.346,1953
,580.593,1926
,582.834,1873
,585.069,1737
,587.299,1722
,589.522,1594
,591.74,1509
,593.952,1496
,596.158,1366
,598.358,1305
,600.551,1244
,602.739,1202
,604.922,1163
,607.098,1123
,609.268,1081
,611.432,1018
,613.59,997
,615.742,904
,617.887,913
,620.027,910
,622.161,839
,624.289,827
,626.41,758
,628.526,781
,630.635,715
,632.738,709
,634.835,632
,636.926,644
,639.011,589
,641.089,633
,643.162,565
,645.228,550
,647.288,543
,649.341,487
,651.389,461
,653.43,446
,655.465,412
,657.494,387
,659.516,368
,661.532,406
,663.542,371
,665.546,354
,667.543,361
,669.535,350
,671.519,321
,673.498,328
,675.47,311
,677.436,311
,679.396,291
,681.349,276
,683.296,284
,685.236,266
,687.171,253
,689.099,262
,691.02,231
,692.935,244
,694.844,153
,696.747,222
,698.643,211
,700.533,174
,702.416,133
,704.293,83
,706.164,133
,708.029,104
,709.887,114
,711.738,119
,713.584,101
,715.423,114
,717.255,102
,719.082,98
,720.901,86
,722.715,66
,724.522,104
,726.323,91
,728.117,62
,729.905,87
,731.687,49
,733.462,51
,735.232,70
,736.994,55
,738.751,46
,740.501,57
,742.244,9
,743.982,70
,745.713,33
,747.437,46
,749.156,40
,750.868,30
,752.573,28
,754.273,9
,755.966,17
,757.653,33
,759.333,0
,761.008,21
,762.676,28
,764.337,8
,765.993,22
,767.642,-6
,769.285,11
,770.922,1
,772.552,-5
,774.176,46
,775.795,-12
,777.406,21
,779.012,12
,780.611,-23
,782.205,15
,783.792,-23
,785.373,-8
,786.947,2
,788.516,28
,790.078,9
,791.635,-9
,793.185,7
,794.729,-28
,796.267,8
,797.799,-13
,799.325,-1
,800.844,19
,802.358,-25
,803.866,11
,805.368,-3
,806.863,-12
,808.353,-14
,809.836,-2
,811.314,-5
,812.786,-5
,814.252,0
,815.711,-12
,817.165,35
,818.613,-10
,820.055,-5
,821.491,10
,822.922,-6
,824.346,-8
,825.765,6
,827.178,-4
,828.585,-23
,829.986,-7
,831.381,6
,832.771,3
,834.155,-8
,835.533,15
,836.906,11
,838.272,-9
,839.633,2
,840.989,-2
,842.339,-11
,843.683,38
,845.021,-11
,846.354,11
,847.682,0
,849.004,-2
,850.32,-11
,851.631,-20
,852.936,3
,854.236,-21
,855.53,-9
,856.819,4
,858.102,-4
,859.38,28
,860.653,-10
,861.92,-46
,863.182,-14
,864.439,11
,865.69,-15
,866.936,-16
,868.177,-13
,869.412,12
,870.642,6
,871.867,-27
,873.087,-17
,874.302,-11
,875.512,-11
,876.716,-15
,877.916,-12
,879.11,-27
,880.299,-47
,881.483,14
,882.663,-23
,883.837,-8
,885.006,-5
,886.17,14
,887.33,-1
,888.484,3
