,Wavelength[nm],Average
,320.469,-2.33333
,323.166,0.796875
,325.861,0.811388
,328.553,0.87108
,331.243,0.774809
,333.93,0.89313
,336.615,0.739464
,339.297,0.711679
,341.976,0.841202
,344.653,0.741803
,347.327,0.82906
,349.998,0.717314
,352.666,0.859438
,355.331,0.778261
,357.994,0.680851
,360.653,0.673729
,363.309,0.837963
,365.962,0.650206
,368.612,0.875
,371.259,0.827778
,373.903,0.821429
,376.543,1.28025
,379.18,0.789744
,381.813,1.04324
,384.443,0.593074
,387.07,0.862637
,389.693,0.682692
,392.313,1
,394.929,0.640351
,397.541,0.579399
,400.15,0.691542
,402.755,0.754717
,405.356,0.857798
,407.954,0.817021
,410.547,0.871429
,413.137,0.581395
,415.723,0.86758
,418.305,0.774319
,420.883,0.57483
,423.457,0.663979
,426.027,0.619632
,428.593,0.655791
,431.154,0.658593
,433.712,0.668026
,436.265,0.627242
,438.814,0.648617
,441.359,0.673901
,443.9,0.683162
,446.436,0.678979
,448.967,0.68708
,451.495,0.687203
,454.018,0.685542
,456.536,0.692155
,459.05,0.709215
,461.559,0.726667
,464.064,0.741103
,466.564,0.738177
,469.06,0.733639
,471.551,0.726661
,474.037,0.729948
,476.518,0.726585
,478.995,0.733374
,481.467,0.733147
,483.934,0.735998
,486.396,0.736599
,488.853,0.736174
,491.305,0.738792
,493.753,0.740398
,496.195,0.742028
,498.632,0.742823
,501.065,0.743197
,503.492,0.751925
,505.914,0.755143
,508.332,0.756227
,510.743,0.770149
,513.15,0.784591
,515.552,0.788902
,517.948,0.797283
,520.339,0.809585
,522.725,0.812288
,525.106,0.819761
,527.481,0.826988
,529.851,0.823303
,532.216,0.835515
,534.575,0.83705
,536.929,0.846914
,539.277,0.844856
,541.62,0.852562
,543.957,0.85039
,546.289,0.859089
,548.616,0.855992
,550.936,0.864787
,553.252,0.867879
,555.561,0.867274
,557.865,0.866138
,560.164,0.864955
,562.457,0.871269
,564.744,0.8685
,567.025,0.869672
,569.301,0.874254
,571.571,0.8793
,573.835,0.875694
,576.093,0.882138
,578.346,0.886109
,580.593,0.889566
,582.834,0.893932
,585.069,0.897646
,587.299,0.898233
,589.522,0.901532
,591.74,0.906773
,593.952,0.908258
,596.158,0.904001
,598.358,0.908326
,600.551,0.909021
,602.739,0.912942
,604.922,0.910058
,607.098,0.91415
,609.268,0.917334
,611.432,0.913028
,613.59,0.921413
,615.742,0.917237
,617.887,0.918439
,620.027,0.913748
,622.161,0.911654
,624.289,0.914028
,626.41,0.913607
,628.526,0.911839
,630.635,0.912039
,632.738,0.914006
,634.835,0.912828
,636.926,0.909393
,639.011,0.912715
,641.089,0.907156
,643.162,0.91361
,645.228,0.912258
,647.288,0.912311
,649.341,0.910136
,651.389,0.909428
,653.43,0.913001
,655.465,0.90644
,657.494,0.915228
,659.516,0.909527
,661.532,0.907475
,663.542,0.912503
,665.546,0.908524
,667.543,0.908989
,669.535,0.908728
,671.519,0.914945
,673.498,0.912306
,675.47,0.913853
,677.436,0.911613
,679.396,0.903828
,681.349,0.910725
,683.296,0.919814
,685.236,0.914173
,687.171,0.910289
,689.099,0.919951
,691.02,0.915937
,692.935,0.916022
,694.844,0.91906
,696.747,0.913665
,698.643,0.924758
,700.533,0.911025
,702.416,0.93353
,704.293,0.925867
,706.164,0.922503
,708.029,0.927761
,709.887,0.915512
,711.738,0.914408
,713.584,0.92352
,715.423,0.917866
,717.255,0.923403
,719.082,0.915791
,720.901,0.928411
,722.715,0.921132
,724.522,0.929616
,726.323,0.925188
,728.117,0.915134
,729.905,0.919138
,731.687,0.946168
,733.462,0.907076
,735.232,0.917169
,736.994,0.919439
,738.751,0.919861
,740.501,0.908169
,742.244,0.897373
,743.982,0.918253
,745.713,0.913846
,747.437,0.944074
,749.156,0.915307
,750.868,0.925541
,752.573,0.920296
,754.273,0.886897
,755.966,0.924923
,757.653,0.923747
,759.333,0.891937
,761.008,0.904373
,762.676,0.919975
,764.337,0.888961
,765.993,0.873079
,767.642,0.904079
,769.285,0.89266
,770.922,0.897166
,772.552,0.890244
,774.176,0.925501
,775.795,0.886076
,777.406,0.91
,779.012,0.921613
,780.611,0.949766
,782.205,0.954545
,783.792,0.868521
,785.373,0.914566
,786.947,0.920455
,788.516,0.85544
,790.078,0.871632
,791.635,0.847724
,793.185,0.909091
,794.729,0.931818
,796.267,0.846014
,797.799,0.902857
,799.325,0.858283
,800.844,0.822785
,802.358,0.949309
,803.866,0.85426
,805.368,0.807522
,806.863,0.8125
,808.353,0.843373
,809.836,0.817722
,811.314,0.893151
,812.786,0.831776
,814.252,0.922118
,815.711,0.731383
,817.165,0.909884
,818.613,0.814815
,820.055,0.903727
,821.491,0.764331
,822.922,0.9
,824.346,0.76435
,825.765,0.808725
,827.178,0.835088
,828.585,0.763514
,829.986,1
,831.381,0.802198
,832.771,0.896154
,834.155,0.705882
,835.533,0.896194
,836.906,0.69637
,838.272,0.876
,839.633,0.794979
,840.989,0.783133
,842.339,0.947154
,843.683,0.878788
,845.021,0.656827
,846.354,0.843636
,847.682,0.885965
,849.004,0.679012
,850.32,0.755187
,851.631,0.638009
,852.936,0.695067
,854.236,0.655431
,855.53,0.806604
,856.819,0.757322
,858.102,0.726908
,859.38,0.557447
,860.653,0.697479
,861.92,0.781659
,863.182,0.706122
,864.439,0.860465
,865.69,0.840708
,866.936,0.785408
,868.177,1.02162
,869.412,1.01156
,870.642,0.808081
,871.867,0.852217
,873.087,0.783251
,874.302,0.832461
,875.512,0.873626
,876.716,0.722513
,877.916,0.746479
,879.11,0.870786
,880.299,0.704082
,881.483,0.846154
,882.663,0.697917
,883.837,0.788235
,885.006,0.698925
,886.17,0.707071
,887.33,0.963415
,888.484,0.827027
