,Wavelength[nm],Average
,320.469,-6
,323.166,50
,325.861,31
,328.553,-4
,331.243,9
,333.93,23
,336.615,32
,339.297,17
,341.976,15
,344.653,14
,347.327,15
,349.998,2
,352.666,20
,355.331,21
,357.994,28
,360.653,36
,363.309,39
,365.962,40
,368.612,33
,371.259,17
,373.903,40
,376.543,77
,379.18,69
,381.813,200
,384.443,356
,387.07,982
,389.693,2991
,392.313,7605
,394.929,15025
,397.541,22897
,400.15,29551
,402.755,33879
,405.356,35745
,407.954,35691
,410.547,34271
,413.137,30747
,415.723,26954
,418.305,23452
,420.883,19246
,423.457,15182
,426.027,11566
,428.593,9162
,431.154,7151
,433.712,6062
,436.265,5034
,438.814,4468
,441.359,3929
,443.9,3602
,446.436,3353
,448.967,3224
,451.495,3167
,454.018,3152
,456.536,3090
,459.05,3120
,461.559,3074
,464.064,3099
,466.564,3100
,469.06,3195
,471.551,3303
,474.037,3374
,476.518,3317
,478.995,3296
,481.467,3349
,483.934,3415
,486.396,3540
,488.853,3569
,491.305,3729
,493.753,3642
,496.195,3654
,498.632,3670
,501.065,3686
,503.492,3723
,505.914,3737
,508.332,3736
,510.743,3673
,513.15,3799
,515.552,3846
,517.948,3821
,520.339,3656
,522.725,3536
,525.106,3527
,527.481,3478
,529.851,3376
,532.216,3418
,534.575,3402
,536.929,3430
,539.277,3465
,541.62,3434
,543.957,3333
,546.289,3239
,548.616,3091
,550.936,3095
,553.252,3059
,555.561,3006
,557.865,2774
,560.164,2714
,562.457,2579
,564.744,2456
,567.025,2437
,569.301,2352
,571.571,2275
,573.835,2136
,576.093,2018
,578.346,1988
,580.593,1865
,582.834,1856
,585.069,1794
,587.299,1697
,589.522,1610
,591.74,1531
,593.952,1437
,596.158,1386
,598.358,1349
,600.551,1273
,602.739,1237
,604.922,1197
,607.098,1144
,609.268,1103
,611.432,1037
,613.59,1011
,615.742,994
,617.887,939
,620.027,925
,622.161,897
,624.289,826
,626.41,817
,628.526,776
,630.635,729
,632.738,714
,634.835,653
,636.926,624
,639.011,613
,641.089,576
,643.162,598
,645.228,599
,647.288,501
,649.341,536
,651.389,497
,653.43,491
,655.465,456
,657.494,416
,659.516,399
,661.532,378
,663.542,361
,665.546,376
,667.543,357
,669.535,318
,671.519,336
,673.498,312
,675.47,309
,677.436,304
,679.396,297
,681.349,263
,683.296,295
,685.236,288
,687.171,226
,689.099,245
,691.02,237
,692.935,224
,694.844,202
,696.747,198
,698.643,154
,700.533,144
,702.416,158
,704.293,170
,706.164,126
,708.029,137
,709.887,157
,711.738,140
,713.584,107
,715.423,138
,717.255,99
,719.082,94
,720.901,100
,722.715,98
,724.522,64
,726.323,80
,728.117,65
,729.905,24
,731.687,78
,733.462,92
,735.232,62
,736.994,39
,738.751,84
,740.501,75
,742.244,62
,743.982,63
,745.713,53
,747.437,46
,749.156,60
,750.868,51
,752.573,52
,754.273,33
,755.966,7
,757.653,27
,759.333,25
,761.008,32
,762.676,40
,764.337,69
,765.993,27
,767.642,78
,769.285,46
,770.922,17
,772.552,70
,774.176,39
,775.795,15
,777.406,-4
,779.012,24
,780.611,14
,782.205,-4
,783.792,50
,785.373,-14
,786.947,-21
,788.516,-1
,790.078,19
,791.635,14
,793.185,7
,794.729,21
,796.267,57
,797.799,14
,799.325,4
,800.844,18
,802.358,-5
,803.866,24
,805.368,12
,806.863,19
,808.353,20
,809.836,5
,811.314,-11
,812.786,7
,814.252,8
,815.711,15
,817.165,6
,818.613,-6
,820.055,22
,821.491,11
,822.922,14
,824.346,18
,825.765,3
,827.178,3
,828.585,26
,829.986,3
,831.381,-16
,832.771,-24
,834.155,5
,835.533,-34
,836.906,0
,838.272,12
,839.633,-2
,840.989,-4
,842.339,7
,843.683,-1
,845.021,-23
,846.354,-11
,847.682,0
,849.004,11
,850.32,-4
,851.631,17
,852.936,-4
,854.236,12
,855.53,12
,856.819,9
,858.102,22
,859.38,-2
,860.653,14
,861.92,11
,863.182,1
,864.439,-14
,865.69,-34
,866.936,0
,868.177,14
,869.412,-19
,870.642,14
,871.867,-5
,873.087,-4
,874.302,8
,875.512,16
,876.716,-30
,877.916,7
,879.11,-2
,880.299,27
,881.483,1
,882.663,3
,883.837,-5
,885.006,23
,886.17,-10
,887.33,11
,888.484,21
