,Wavelength[nm],Average
,320.469,-3.25
,323.166,0.755396
,325.861,0.758491
,328.553,0.824903
,331.243,0.794326
,333.93,0.727586
,336.615,0.766667
,339.297,0.794466
,341.976,0.719844
,344.653,0.777311
,347.327,0.842742
,349.998,1.03057
,352.666,0.991736
,355.331,0.893004
,357.994,0.742489
,360.653,0.745174
,363.309,0.668033
,365.962,0.678715
,368.612,0.770925
,371.259,0.674641
,373.903,0.742489
,376.543,0.718447
,379.18,0.743961
,381.813,0.782383
,384.443,0.716495
,387.07,0.69697
,389.693,0.727273
,392.313,0.771739
,394.929,0.764957
,397.541,0.849515
,400.15,1.07547
,402.755,0.852679
,405.356,0.960199
,407.954,0.891089
,410.547,0.874372
,413.137,0.607004
,415.723,0.876106
,418.305,0.777778
,420.883,0.673077
,423.457,0.764535
,426.027,0.692841
,428.593,0.776042
,431.154,0.71161
,433.712,0.768595
,436.265,0.754275
,438.814,0.732528
,441.359,0.730063
,443.9,0.714256
,446.436,0.709394
,448.967,0.689075
,451.495,0.684113
,454.018,0.688178
,456.536,0.689392
,459.05,0.697272
,461.559,0.713864
,464.064,0.723046
,466.564,0.721208
,469.06,0.716534
,471.551,0.712415
,474.037,0.716861
,476.518,0.712892
,478.995,0.708205
,481.467,0.711847
,483.934,0.714184
,486.396,0.720806
,488.853,0.723315
,491.305,0.727298
,493.753,0.736677
,496.195,0.738213
,498.632,0.739351
,501.065,0.749961
,503.492,0.750067
,505.914,0.76097
,508.332,0.779289
,510.743,0.774336
,513.15,0.79528
,515.552,0.792396
,517.948,0.813603
,520.339,0.81695
,522.725,0.82827
,525.106,0.833886
,527.481,0.844309
,529.851,0.846412
,532.216,0.852036
,534.575,0.857014
,536.929,0.873171
,539.277,0.873468
,541.62,0.878844
,543.957,0.87656
,546.289,0.877108
,548.616,0.880142
,550.936,0.879141
,553.252,0.885262
,555.561,0.888369
,557.865,0.884327
,560.164,0.888218
,562.457,0.88739
,564.744,0.892299
,567.025,0.891493
,569.301,0.895058
,571.571,0.893256
,573.835,0.898089
,576.093,0.901235
,578.346,0.901635
,580.593,0.909103
,582.834,0.913305
,585.069,0.917608
,587.299,0.914189
,589.522,0.917815
,591.74,0.920899
,593.952,0.920308
,596.158,0.920228
,598.358,0.914716
