,Wavelength[nm],Average
,320.469,-9
,323.166,39
,325.861,28
,328.553,-15
,331.243,21
,333.93,28
,336.615,12
,339.297,-2
,341.976,-5
,344.653,-18
,347.327,25
,349.998,29
,352.666,41
,355.331,26
,357.994,17
,360.653,30
,363.309,7
,365.962,21
,368.612,25
,371.259,34
,373.903,67
,376.543,78
,379.18,58
,381.813,156
,384.443,394
,387.07,1103
,389.693,3284
,392.313,8452
,394.929,16676
,397.541,24914
,400.15,31722
,402.755,36258
,405.356,37538
,407.954,36958
,410.547,35271
,413.137,31235
,415.723,26945
,418.305,23228
,420.883,18579
,423.457,14344
,426.027,10645
,428.593,8046
,431.154,6174
,433.712,4941
,436.265,3941
,438.814,3331
,441.359,2752
,443.9,2431
,446.436,2222
,448.967,2130
,451.495,2033
,454.018,1980
,456.536,1921
,459.05,1883
,461.559,1896
,464.064,1846
,466.564,1862
,469.06,1918
,471.551,1930
,474.037,2011
,476.518,2013
,478.995,1950
,481.467,1933
,483.934,1967
,486.396,2064
,488.853,2034
,491.305,2088
,493.753,2020
,496.195,2027
,498.632,1976
,501.065,1922
,503.492,1945
,505.914,1916
,508.332,1912
,510.743,1856
,513.15,1832
,515.552,1912
,517.948,1872
,520.339,1804
,522.725,1703
,525.106,1716
,527.481,1629
,529.851,1613
,532.216,1641
,534.575,1656
,536.929,1614
,539.277,1599
,541.62,1574
,543.957,1531
,546.289,1450
,548.616,1403
,550.936,1388
,553.252,1387
,555.561,1354
,557.865,1242
,560.164,1232
,562.457,1161
,564.744,1135
,567.025,1115
,569.301,1091
,571.571,1032
,573.835,986
,576.093,945
,578.346,943
,580.593,910
,582.834,899
,585.069,861
,587.299,797
,589.522,846
,591.74,742
,593.952,746
,596.158,725
,598.358,670
,600.551,619
,602.739,623
,604.922,589
,607.098,539
,609.268,539
,611.432,539
,613.59,527
,615.742,502
,617.887,478
,620.027,488
,622.161,463
,624.289,425
,626.41,418
,628.526,426
,630.635,391
,632.738,399
,634.835,365
,636.926,352
,639.011,330
,641.089,277
,643.162,338
,645.228,333
,647.288,282
,649.341,290
,651.389,263
,653.43,239
,655.465,216
,657.494,231
,659.516,212
,661.532,207
,663.542,205
,665.546,192
,667.543,159
,669.535,210
,671.519,195
,673.498,164
,675.47,180
,677.436,192
,679.396,157
,681.349,163
,683.296,183
,685.236,154
,687.171,188
,689.099,150
,691.02,136
,692.935,137
,694.844,99
,696.747,122
,698.643,85
,700.533,118
,702.416,94
,704.293,104
,706.164,132
,708.029,73
,709.887,76
,711.738,80
,713.584,67
,715.423,54
,717.255,59
,719.082,65
,720.901,73
,722.715,76
,724.522,27
,726.323,24
,728.117,28
,729.905,58
,731.687,65
,733.462,34
,735.232,45
,736.994,20
,738.751,57
,740.501,19
,742.244,61
,743.982,46
,745.713,14
,747.437,-2
,749.156,18
,750.868,66
,752.573,28
,754.273,-8
,755.966,16
,757.653,37
,759.333,10
,761.008,19
,762.676,14
,764.337,-11
,765.993,24
,767.642,-2
,769.285,-9
,770.922,3
,772.552,5
,774.176,-7
,775.795,-4
,777.406,-2
,779.012,0
,780.611,-7
,782.205,14
,783.792,26
,785.373,11
,786.947,7
,788.516,0
,790.078,22
,791.635,14
,793.185,-6
,794.729,16
,796.267,-3
,797.799,20
,799.325,-20
,800.844,-13
,802.358,-6
,803.866,4
,805.368,1
,806.863,51
,808.353,3
,809.836,-29
,811.314,-7
,812.786,-10
,814.252,10
,815.711,-22
,817.165,-28
,818.613,11
,820.055,-17
,821.491,19
,822.922,25
,824.346,12
,825.765,8
,827.178,-16
,828.585,17
,829.986,19
,831.381,-12
,832.771,0
,834.155,4
,835.533,12
,836.906,16
,838.272,26
,839.633,-1
,840.989,20
,842.339,14
,843.683,-10
,845.021,-1
,846.354,-6
,847.682,-14
,849.004,12
,850.32,-22
,851.631,9
,852.936,-9
,854.236,7
,855.53,14
,856.819,2
,858.102,-4
,859.38,26
,860.653,-5
,861.92,45
,863.182,6
,864.439,-16
,865.69,-3
,866.936,-20
,868.177,-1
,869.412,35
,870.642,27
,871.867,-45
,873.087,-14
,874.302,13
,875.512,0
,876.716,14
,877.916,10
,879.11,22
,880.299,-6
,881.483,-2
,882.663,-25
,883.837,23
,885.006,13
,886.17,15
,887.33,-3
,888.484,-17
