,Wavelength[nm],Average
,320.469,0.65
,323.166,0.955466
,325.861,1.04405
,328.553,0.982979
,331.243,0.869919
,333.93,0.78125
,336.615,1.06977
,339.297,1.15385
,341.976,1.02165
,344.653,0.85098
,347.327,1.04639
,349.998,0.905172
,352.666,0.790179
,355.331,0.899543
,357.994,1.06486
,360.653,0.97
,363.309,0.802817
,365.962,0.886699
,368.612,0.805825
,371.259,0.938776
,373.903,1.19162
,376.543,0.959799
,379.18,0.869347
,381.813,1.1018
,384.443,1.12139
,387.07,0.885057
,389.693,1.30556
,392.313,0.956044
,394.929,0.82967
,397.541,1
,400.15,0.880597
,402.755,0.731132
,405.356,0.770642
,407.954,0.834951
,410.547,0.88172
,413.137,0.911765
,415.723,0.758475
,418.305,0.774194
,420.883,0.812057
,423.457,0.898089
,426.027,0.78291
,428.593,0.732975
,431.154,0.760728
,433.712,0.703906
,436.265,0.723567
,438.814,0.730904
,441.359,0.695052
,443.9,0.715375
,446.436,0.704899
,448.967,0.70924
,451.495,0.69977
,454.018,0.706629
,456.536,0.7061
,459.05,0.711271
,461.559,0.718561
,464.064,0.734861
,466.564,0.726823
,469.06,0.721895
,471.551,0.722294
,474.037,0.719591
,476.518,0.717688
,478.995,0.717336
,481.467,0.717022
,483.934,0.724572
,486.396,0.724954
,488.853,0.726429
,491.305,0.735096
,493.753,0.735419
,496.195,0.745541
,498.632,0.747391
,501.065,0.754149
,503.492,0.760155
,505.914,0.762798
,508.332,0.773919
,510.743,0.775614
,513.15,0.784221
,515.552,0.792953
,517.948,0.806358
,520.339,0.817331
,522.725,0.831971
,525.106,0.830949
,527.481,0.83446
,529.851,0.850592
,532.216,0.860454
,534.575,0.859018
,536.929,0.870567
,539.277,0.87122
,541.62,0.874227
,543.957,0.871687
,546.289,0.875059
,548.616,0.88114
,550.936,0.885542
,553.252,0.890913
,555.561,0.88972
,557.865,0.888028
,560.164,0.885225
,562.457,0.889261
,564.744,0.894802
,567.025,0.895793
,569.301,0.898121
,571.571,0.895866
,573.835,0.89553
,576.093,0.898186
,578.346,0.900684
,580.593,0.904114
,582.834,0.9061
,585.069,0.91108
,587.299,0.914194
,589.522,0.913459
,591.74,0.916574
,593.952,0.921949
,596.158,0.914136
,598.358,0.915605
,600.551,0.920595
,602.739,0.92189
,604.922,0.918831
,607.098,0.920673
,609.268,0.91846
,611.432,0.91704
