,Wavelength[nm],Average
,320.469,-1
,323.166,44
,325.861,42
,328.553,66
,331.243,57
,333.93,46
,336.615,27
,339.297,9
,341.976,65
,344.653,40
,347.327,47
,349.998,42
,352.666,45
,355.331,0
,357.994,49
,360.653,39
,363.309,37
,365.962,60
,368.612,44
,371.259,84
,373.903,83
,376.543,89
,379.18,105
,381.813,185
,384.443,425
,387.07,1026
,389.693,2915
,392.313,7599
,394.929,14883
,397.541,22483
,400.15,28683
,402.755,33120
,405.356,34556
,407.954,34820
,410.547,33410
,413.137,29920
,415.723,26145
,418.305,22722
,420.883,18645
,423.457,14745
,426.027,11194
,428.593,8747
,431.154,6875
,433.712,5771
,436.265,4903
,438.814,4214
,441.359,3818
,443.9,3456
,446.436,3208
,448.967,3143
,451.495,2988
,454.018,2971
,456.536,2936
,459.05,2958
,461.559,2883
,464.064,2937
,466.564,2983
,469.06,3065
,471.551,3126
,474.037,3231
,476.518,3170
,478.995,3151
,481.467,3188
,483.934,3272
,486.396,3366
,488.853,3442
,491.305,3534
,493.753,3510
,496.195,3531
,498.632,3510
,501.065,3532
,503.492,3535
,505.914,3535
,508.332,3627
,510.743,3590
,513.15,3573
,515.552,3663
,517.948,3647
,520.339,3519
,522.725,3447
,525.106,3356
,527.481,3274
,529.851,3264
,532.216,3310
,534.575,3330
,536.929,3336
,539.277,3299
,541.62,3274
,543.957,3167
,546.289,3075
,548.616,3009
,550.936,2972
,553.252,2889
,555.561,2836
,557.865,2727
,560.164,2588
,562.457,2549
,564.744,2399
,567.025,2331
,569.301,2252
,571.571,2156
,573.835,2049
,576.093,1960
,578.346,1866
,580.593,1862
,582.834,1797
,585.069,1711
,587.299,1623
,589.522,1604
,591.74,1513
,593.952,1480
,596.158,1336
,598.358,1301
,600.551,1247
,602.739,1201
,604.922,1148
,607.098,1107
,609.268,1068
,611.432,1023
,613.59,1002
,615.742,962
,617.887,937
,620.027,901
,622.161,813
,624.289,804
,626.41,817
,628.526,760
,630.635,768
,632.738,711
,634.835,665
,636.926,621
,639.011,634
,641.089,626
,643.162,570
,645.228,590
,647.288,545
,649.341,533
,651.389,481
,653.43,479
,655.465,456
,657.494,405
,659.516,399
,661.532,365
,663.542,389
,665.546,333
,667.543,367
,669.535,372
,671.519,373
,673.498,328
,675.47,332
,677.436,325
,679.396,304
,681.349,309
,683.296,276
,685.236,284
,687.171,277
,689.099,259
,691.02,251
,692.935,276
,694.844,246
,696.747,243
,698.643,187
,700.533,181
,702.416,171
,704.293,157
,706.164,146
,708.029,133
,709.887,167
,711.738,171
,713.584,99
,715.423,107
,717.255,112
,719.082,117
,720.901,95
,722.715,112
,724.522,122
,726.323,85
,728.117,84
,729.905,109
,731.687,66
,733.462,98
,735.232,78
,736.994,80
,738.751,72
,740.501,70
,742.244,101
,743.982,72
,745.713,62
,747.437,46
,749.156,20
,750.868,55
,752.573,67
,754.273,47
,755.966,79
,757.653,38
,759.333,55
,761.008,11
,762.676,61
,764.337,91
,765.993,45
,767.642,11
,769.285,58
,770.922,29
,772.552,18
,774.176,13
,775.795,42
,777.406,52
,779.012,38
,780.611,40
,782.205,56
,783.792,38
,785.373,43
,786.947,20
,788.516,56
,790.078,47
,791.635,20
,793.185,5
,794.729,33
,796.267,-9
,797.799,51
,799.325,34
,800.844,32
,802.358,7
,803.866,15
,805.368,22
,806.863,19
,808.353,16
,809.836,3
,811.314,6
,812.786,12
,814.252,28
,815.711,36
,817.165,33
,818.613,13
,820.055,36
,821.491,12
,822.922,28
,824.346,47
,825.765,23
,827.178,31
,828.585,73
,829.986,23
,831.381,51
,832.771,73
,834.155,27
,835.533,15
,836.906,30
,838.272,29
,839.633,21
,840.989,34
,842.339,12
,843.683,52
,845.021,26
,846.354,28
,847.682,29
,849.004,28
,850.32,24
,851.631,16
,852.936,43
,854.236,30
,855.53,37
,856.819,23
,858.102,57
,859.38,45
,860.653,54
,861.92,9
,863.182,37
,864.439,30
,865.69,31
,866.936,32
,868.177,15
,869.412,12
,870.642,22
,871.867,29
,873.087,21
,874.302,25
,875.512,76
,876.716,-4
,877.916,41
,879.11,6
,880.299,20
,881.483,18
,882.663,-7
,883.837,42
,885.006,36
,886.17,25
,887.33,-16
,888.484,-8
