,Wavelength[nm],Average
,320.469,2.75
,323.166,0.866906
,325.861,0.969811
,328.553,0.937743
,331.243,1.05674
,333.93,0.872414
,336.615,1.07083
,339.297,0.786561
,341.976,0.964981
,344.653,1.11765
,347.327,1.16129
,349.998,1.09607
,352.666,1.04959
,355.331,1.18107
,357.994,0.858369
,360.653,1.0193
,363.309,0.889344
,365.962,0.895582
,368.612,0.9163
,371.259,1.05263
,373.903,0.974249
,376.543,1.16019
,379.18,1.0628
,381.813,1.13472
,384.443,1.07216
,387.07,1
,389.693,0.863636
,392.313,1.14674
,394.929,0.888889
,397.541,1.03883
,400.15,1.16981
,402.755,1.07589
,405.356,1
,407.954,0.960396
,410.547,1.10553
,413.137,0.863813
,415.723,1.01327
,418.305,0.91954
,420.883,0.830128
,423.457,0.90407
,426.027,0.935335
,428.593,0.887153
,431.154,0.817728
,433.712,0.889807
,436.265,0.829639
,438.814,0.779983
,441.359,0.782426
,443.9,0.775887
,446.436,0.758308
,448.967,0.746863
,451.495,0.737772
,454.018,0.744588
,456.536,0.754263
,459.05,0.746771
,461.559,0.769285
,464.064,0.775122
,466.564,0.771846
,469.06,0.76982
,471.551,0.769122
,474.037,0.769365
,476.518,0.77051
,478.995,0.766055
,481.467,0.772666
,483.934,0.771082
,486.396,0.773212
,488.853,0.786286
,491.305,0.788153
,493.753,0.800329
,496.195,0.799717
,498.632,0.806318
,501.065,0.812529
,503.492,0.819736
,505.914,0.827355
,508.332,0.841451
,510.743,0.843994
,513.15,0.859259
,515.552,0.864139
,517.948,0.876952
,520.339,0.883843
,522.725,0.896015
,525.106,0.901784
,527.481,0.919473
,529.851,0.916045
,532.216,0.922066
,534.575,0.935987
,536.929,0.938982
,539.277,0.943218
,541.62,0.95157
,543.957,0.950724
,546.289,0.948134
,548.616,0.945871
,550.936,0.949395
,553.252,0.955356
,555.561,0.954024
,557.865,0.954278
,560.164,0.951865
,562.457,0.955732
,564.744,0.955545
,567.025,0.959331
,569.301,0.963205
,571.571,0.961752
,573.835,0.9639
,576.093,0.964851
,578.346,0.967049
,580.593,0.974905
,582.834,0.976869
,585.069,0.983995
,587.299,0.980725
,589.522,0.985266
,591.74,0.983195
,593.952,0.985034
,596.158,0.987649
,598.358,0.984857
,600.551,0.980804
,602.739,0.989409
,604.922,0.985681
,607.098,0.985895
,609.268,0.983186
,611.432,0.984841
,613.59,0.987656
,615.742,0.982798
,617.887,0.983425
,620.027,0.990086
,622.161,0.985141
,624.289,0.989064
,626.41,0.98348
,628.526,0.983993
,630.635,0.986256
,632.738,0.984003
,634.835,0.978798
,636.926,0.982673
,639.011,0.980244
,641.089,0.979257
,643.162,0.982491
,645.228,0.988118
,647.288,0.981156
,649.341,0.984551
,651.389,0.982307
,653.43,0.980621
,655.465,0.985544
,657.494,0.979461
,659.516,0.979663
,661.532,0.987412
,663.542,0.993218
,665.546,0.975912
,667.543,0.977051
,669.535,0.980682
,671.519,0.984885
,673.498,0.984643
,675.47,0.978812
,677.436,0.989872
,679.396,0.987729
,681.349,0.988022
,683.296,0.995361
,685.236,0.990547
,687.171,0.989356
,689.099,0.991937
,691.02,1.00193
,692.935,0.996576
,694.844,0.989088
,696.747,1.00548
,698.643,1.00083
,700.533,1.00146
,702.416,0.997707
,704.293,0.995864
,706.164,0.994911
,708.029,0.99385
,709.887,1.00299
,711.738,0.999755
,713.584,0.999739
,715.423,1.01308
,717.255,0.988372
,719.082,1.00493
,720.901,0.994039
,722.715,1.00667
,724.522,1.01425
,726.323,1.01652
,728.117,0.993096
,729.905,0.999356
,731.687,0.996582
,733.462,1.01615
,735.232,1.01636
,736.994,0.98954
,738.751,1.00913
,740.501,1.008
,742.244,1.02077
,743.982,0.98735
,745.713,1.02418
,747.437,1.00334
,749.156,0.974026
,750.868,1.0327
,752.573,1.0214
,754.273,1.0209
,755.966,1.00655
,757.653,0.965352
,759.333,1.02241
,761.008,0.962011
,762.676,1.00908
,764.337,1.01681
,765.993,1.02809
,767.642,1.0737
,769.285,0.976303
,770.922,0.98527
,772.552,1.02917
,774.176,1.01047
,775.795,1.05842
,777.406,1.06632
,779.012,1.03444
,780.611,0.989362
,782.205,1.01192
,783.792,1.01307
,785.373,1.00693
,786.947,1.00994
,788.516,1.01398
,790.078,1.02778
,791.635,1.06387
,793.185,1.12589
,794.729,1.10861
,796.267,1.02708
,797.799,1.01119
,799.325,1.00816
,800.844,1.10755
,802.358,0.997812
,803.866,1.00431
,805.368,0.903226
,806.863,1.03989
,808.353,1.13811
,809.836,1.0788
,811.314,1.02949
,812.786,0.937337
,814.252,1.01928
,815.711,1.12722
,817.165,1.11576
,818.613,0.964744
,820.055,0.987179
,821.491,1.06873
,822.922,1.16
,824.346,0.96
,825.765,0.909385
,827.178,1.07273
,828.585,1.08108
,829.986,0.955932
,831.381,1.08759
,832.771,0.959732
,834.155,0.996491
,835.533,1.13445
,836.906,1.0493
,838.272,1.04198
,839.633,1.0034
,840.989,0.948617
,842.339,1.176
,843.683,1.10924
,845.021,1.17213
,846.354,1.4619
,847.682,0.991935
,849.004,1.18565
,850.32,0.995984
,851.631,1.05691
,852.936,1.02846
,854.236,0.952174
,855.53,1.09692
,856.819,0.966387
,858.102,1.07424
,859.38,1.05556
,860.653,1.05714
,861.92,1.01786
,863.182,1.42857
,864.439,1.08416
,865.69,0.968182
,866.936,0.960177
,868.177,1.15464
,869.412,1.15278
,870.642,1.05288
,871.867,1.20765
,873.087,1.20588
,874.302,0.942029
,875.512,1.06818
,876.716,0.816832
,877.916,0.920635
,879.11,1.22892
,880.299,0.989637
,881.483,1.27711
,882.663,1.31677
,883.837,1.07179
,885.006,0.92233
,886.17,1
,887.33,0.982353
,888.484,0.875676
