,Wavelength[nm],Average
,320.469,-0.4
,323.166,1.20976
,325.861,1.11354
,328.553,1.11735
,331.243,1.20588
,333.93,0.946667
,336.615,1.01081
,339.297,1.07035
,341.976,1.325
,344.653,1.10396
,347.327,0.906883
,349.998,1.28729
,352.666,1.18367
,355.331,1.01571
,357.994,0.888889
,360.653,0.982659
,363.309,1.1875
,365.962,0.93
,368.612,1.01493
,371.259,1.39394
,373.903,0.784038
,376.543,0.899441
,379.18,1.11392
,381.813,0.981707
,384.443,1.07971
,387.07,1.02825
,389.693,0.866279
,392.313,0.869565
,394.929,0.904762
,397.541,1.14493
,400.15,0.961957
,402.755,1.03977
,405.356,1.02632
,407.954,1.06111
,410.547,1.20755
,413.137,1.18125
,415.723,1.2439
,418.305,1.03057
,420.883,0.95339
,423.457,1.06227
,426.027,0.877751
,428.593,0.872093
,431.154,0.907433
,433.712,0.87714
,436.265,0.869416
,438.814,0.84283
,441.359,0.840171
,443.9,0.842704
,446.436,0.862097
,448.967,0.870024
,451.495,0.869296
,454.018,0.873037
,456.536,0.874319
,459.05,0.872363
,461.559,0.871655
,464.064,0.882989
,466.564,0.880991
,469.06,0.887367
,471.551,0.892877
,474.037,0.88757
,476.518,0.891034
,478.995,0.893998
,481.467,0.897672
,483.934,0.894897
,486.396,0.90547
,488.853,0.919276
,491.305,0.911447
,493.753,0.915561
,496.195,0.909002
,498.632,0.916849
,501.065,0.927193
,503.492,0.932595
,505.914,0.942444
,508.332,0.946803
,510.743,0.952819
,513.15,0.964673
,515.552,0.983182
,517.948,0.993575
,520.339,0.998198
,522.725,1.00852
,525.106,1.01476
,527.481,1.02652
,529.851,1.03243
,532.216,1.04248
,534.575,1.03632
,536.929,1.04296
,539.277,1.04373
,541.62,1.05466
,543.957,1.04869
,546.289,1.05317
,548.616,1.05595
,550.936,1.06211
,553.252,1.0566
,555.561,1.05553
,557.865,1.05024
,560.164,1.06131
,562.457,1.0647
,564.744,1.06452
,567.025,1.07247
,569.301,1.06445
,571.571,1.07075
,573.835,1.07066
,576.093,1.07104
,578.346,1.07544
,580.593,1.07687
,582.834,1.07656
,585.069,1.08325
,587.299,1.09255
,589.522,1.08854
,591.74,1.09498
,593.952,1.09718
,596.158,1.09411
,598.358,1.09328
,600.551,1.09775
,602.739,1.09813
,604.922,1.09441
,607.098,1.10259
,609.268,1.09541
,611.432,1.09644
,613.59,1.09252
,615.742,1.09785
,617.887,1.09632
,620.027,1.09616
,622.161,1.10066
,624.289,1.09977
,626.41,1.09613
,628.526,1.10024
,630.635,1.10472
,632.738,1.09045
,634.835,1.09148
,636.926,1.09714
,639.011,1.10838
,641.089,1.10698
,643.162,1.10442
,645.228,1.11458
,647.288,1.10394
,649.341,1.10764
,651.389,1.10969
,653.43,1.11037
,655.465,1.11091
,657.494,1.11742
,659.516,1.11359
,661.532,1.12049
,663.542,1.11986
,665.546,1.11154
,667.543,1.11678
,669.535,1.11901
,671.519,1.12638
,673.498,1.12582
,675.47,1.13059
,677.436,1.124
,679.396,1.12095
,681.349,1.12966
,683.296,1.13936
,685.236,1.12867
,687.171,1.14368
,689.099,1.13629
,691.02,1.14081
,692.935,1.13115
,694.844,1.14648
,696.747,1.14697
,698.643,1.13844
,700.533,1.14801
,702.416,1.14234
,704.293,1.13931
,706.164,1.15478
,708.029,1.14001
,709.887,1.12877
,711.738,1.12594
,713.584,1.14669
,715.423,1.11939
,717.255,1.14692
,719.082,1.14963
,720.901,1.1675
,722.715,1.1464
,724.522,1.16176
,726.323,1.15616
,728.117,1.16795
,729.905,1.14455
,731.687,1.16906
,733.462,1.15878
,735.232,1.14647
,736.994,1.14977
,738.751,1.12633
,740.501,1.15476
,742.244,1.15034
,743.982,1.14686
,745.713,1.14525
,747.437,1.14771
,749.156,1.14666
,750.868,1.14195
,752.573,1.15497
,754.273,1.15279
,755.966,1.13783
,757.653,1.17053
,759.333,1.15234
,761.008,1.17236
,762.676,1.16654
,764.337,1.1476
,765.993,1.11452
,767.642,1.12446
,769.285,1.21197
,770.922,1.163
,772.552,1.16042
,774.176,1.10968
,775.795,1.11565
,777.406,1.13382
,779.012,1.27731
,780.611,1.1867
,782.205,1.13857
,783.792,1.17941
,785.373,1.15574
,786.947,1.12346
,788.516,1.14082
,790.078,1.24544
,791.635,1.14313
,793.185,1.19287
,794.729,1.09836
,796.267,1.11277
,797.799,1.17701
,799.325,1.12833
,800.844,1.17602
,802.358,1.24242
,803.866,1.1114
,805.368,1.2828
,806.863,1.09322
,808.353,1.18485
,809.836,1.05199
,811.314,1.0086
,812.786,1.14841
,814.252,1.1162
,815.711,1.25091
,817.165,1.28906
,818.613,1.08989
,820.055,1.14961
,821.491,1.14902
,822.922,1.16
,824.346,1.11494
,825.765,1.24664
,827.178,1.28708
,828.585,1.27273
,829.986,1.03448
,831.381,1.08145
,832.771,1.03097
,834.155,1.11504
,835.533,1.15789
,836.906,1.23744
,838.272,1.15278
,839.633,1.41414
,840.989,1.10363
,842.339,1.10909
,843.683,1.31606
,845.021,1.29319
,846.354,1.0093
,847.682,1.0787
,849.004,0.939914
,850.32,1.06931
,851.631,1.17059
,852.936,1.09406
,854.236,1.23684
,855.53,1.22
,856.819,1.26471
,858.102,1.12139
,859.38,1.11111
,860.653,1.14607
,861.92,1.37324
,863.182,1.36552
,864.439,1.21512
,865.69,1.13043
,866.936,1.55385
,868.177,1.32787
,869.412,1.19872
,870.642,1.07831
,871.867,1.41481
,873.087,1.50355
,874.302,1.05556
,875.512,1.29487
,876.716,1.33028
,877.916,1.30216
,879.11,0.806452
,880.299,1.14074
,881.483,1.11189
,882.663,2.22093
,883.837,1.77391
,885.006,1.38931
,886.17,1.27857
,887.33,1.08029
,888.484,1.33884
