,Wavelength[nm],Average
,320.469,22
,323.166,19
,325.861,-4
,328.553,-11
,331.243,16
,333.93,2
,336.615,22
,339.297,11
,341.976,13
,344.653,11
,347.327,-1
,349.998,-3
,352.666,42
,355.331,24
,357.994,47
,360.653,24
,363.309,24
,365.962,32
,368.612,-10
,371.259,34
,373.903,59
,376.543,48
,379.18,67
,381.813,175
,384.443,337
,387.07,1051
,389.693,3045
,392.313,7876
,394.929,15224
,397.541,22670
,400.15,29096
,402.755,33279
,405.356,34691
,407.954,34519
,410.547,33072
,413.137,29239
,415.723,25744
,418.305,21917
,420.883,17963
,423.457,13956
,426.027,10432
,428.593,8180
,431.154,6342
,433.712,5197
,436.265,4455
,438.814,3670
,441.359,3274
,443.9,3027
,446.436,2731
,448.967,2596
,451.495,2579
,454.018,2542
,456.536,2497
,459.05,2488
,461.559,2416
,464.064,2465
,466.564,2518
,469.06,2485
,471.551,2615
,474.037,2619
,476.518,2649
,478.995,2622
,481.467,2645
,483.934,2716
,486.396,2792
,488.853,2800
,491.305,2857
,493.753,2913
,496.195,2808
,498.632,2874
,501.065,2905
,503.492,2833
,505.914,2931
,508.332,2928
,510.743,2931
,513.15,2952
,515.552,2943
,517.948,2956
,520.339,2851
,522.725,2788
,525.106,2695
,527.481,2658
,529.851,2628
,532.216,2645
,534.575,2614
,536.929,2597
,539.277,2553
,541.62,2591
,543.957,2527
,546.289,2423
,548.616,2304
,550.936,2322
,553.252,2270
,555.561,2232
,557.865,2153
,560.164,2034
,562.457,1965
,564.744,1911
,567.025,1772
,569.301,1759
,571.571,1678
,573.835,1610
,576.093,1545
,578.346,1462
,580.593,1440
,582.834,1440
,585.069,1347
,587.299,1263
,589.522,1263
,591.74,1173
,593.952,1130
,596.158,1089
,598.358,1032
,600.551,989
,602.739,987
,604.922,940
,607.098,912
,609.268,887
,611.432,808
,613.59,822
,615.742,741
,617.887,741
,620.027,734
,622.161,679
,624.289,659
,626.41,632
,628.526,615
,630.635,609
,632.738,538
,634.835,525
,636.926,474
,639.011,535
,641.089,483
,643.162,457
,645.228,458
,647.288,408
,649.341,390
,651.389,392
,653.43,361
,655.465,331
,657.494,333
,659.516,328
,661.532,318
,663.542,313
,665.546,265
,667.543,265
,669.535,288
,671.519,285
,673.498,289
,675.47,257
,677.436,268
,679.396,276
,681.349,244
,683.296,257
,685.236,216
,687.171,237
,689.099,204
,691.02,219
,692.935,176
,694.844,163
,696.747,135
,698.643,127
,700.533,138
,702.416,125
,704.293,125
,706.164,145
,708.029,137
,709.887,115
,711.738,96
,713.584,87
,715.423,98
,717.255,74
,719.082,89
,720.901,73
,722.715,51
,724.522,80
,726.323,75
,728.117,43
,729.905,44
,731.687,42
,733.462,58
,735.232,57
,736.994,76
,738.751,27
,740.501,24
,742.244,36
,743.982,46
,745.713,7
,747.437,36
,749.156,36
,750.868,34
,752.573,46
,754.273,41
,755.966,2
,757.653,45
,759.333,7
,761.008,9
,762.676,14
,764.337,18
,765.993,6
,767.642,3
,769.285,15
,770.922,11
,772.552,17
,774.176,46
,775.795,-10
,777.406,40
,779.012,-25
,780.611,-15
,782.205,3
,783.792,7
,785.373,5
,786.947,13
,788.516,26
,790.078,3
,791.635,-33
,793.185,1
,794.729,31
,796.267,4
,797.799,-17
,799.325,12
,800.844,-14
,802.358,5
,803.866,-6
,805.368,15
,806.863,13
,808.353,-30
,809.836,-12
,811.314,13
,812.786,-19
,814.252,-1
,815.711,-16
,817.165,-18
,818.613,-15
,820.055,-7
,821.491,-7
,822.922,-12
,824.346,-3
,825.765,1
,827.178,29
,828.585,14
,829.986,-16
,831.381,-18
,832.771,39
,834.155,26
,835.533,21
,836.906,7
,838.272,-25
,839.633,-13
,840.989,-25
,842.339,-18
,843.683,9
,845.021,-5
,846.354,-12
,847.682,-10
,849.004,-25
,850.32,-6
,851.631,12
,852.936,-27
,854.236,34
,855.53,22
,856.819,-16
,858.102,18
,859.38,16
,860.653,21
,861.92,20
,863.182,33
,864.439,-4
,865.69,-1
,866.936,24
,868.177,14
,869.412,-5
,870.642,-4
,871.867,-37
,873.087,-16
,874.302,-13
,875.512,29
,876.716,24
,877.916,-2
,879.11,-35
,880.299,-9
,881.483,-19
,882.663,-34
,883.837,-9
,885.006,22
,886.17,-43
,887.33,1
,888.484,-25
