,Wavelength[nm],Average
,320.469,-0.1
,323.166,1.01619
,325.861,1.20264
,328.553,0.957447
,331.243,0.813008
,333.93,0.855469
,336.615,0.972093
,339.297,1.25792
,341.976,1.03463
,344.653,0.894118
,347.327,1.25258
,349.998,1.00862
,352.666,0.888393
,355.331,0.899543
,357.994,1.15676
,360.653,1.015
,363.309,0.981221
,365.962,0.931035
,368.612,0.747573
,371.259,0.943878
,373.903,1.11976
,376.543,0.824121
,379.18,0.864322
,381.813,1.16766
,384.443,1.10405
,387.07,1
,389.693,1.09722
,392.313,0.994505
,394.929,1.19231
,397.541,1.13636
,400.15,0.885572
,402.755,0.792453
,405.356,0.788991
,407.954,0.898058
,410.547,0.854839
,413.137,1.01471
,415.723,0.864407
,418.305,0.697581
,420.883,0.886525
,423.457,0.875796
,426.027,0.840647
,428.593,0.715054
,431.154,0.712614
,433.712,0.725704
,436.265,0.715924
,438.814,0.717296
,441.359,0.693253
,443.9,0.69335
,446.436,0.677569
,448.967,0.687277
,451.495,0.676192
,454.018,0.686432
,456.536,0.695661
,459.05,0.700822
,461.559,0.71742
,464.064,0.733708
,466.564,0.72806
,469.06,0.720618
,471.551,0.722451
,474.037,0.721798
,476.518,0.721653
,478.995,0.725773
,481.467,0.717993
,483.934,0.725599
,486.396,0.728462
,488.853,0.728904
,491.305,0.735492
,493.753,0.735579
,496.195,0.745459
,498.632,0.750763
,501.065,0.751599
,503.492,0.761006
,505.914,0.764226
,508.332,0.775992
,510.743,0.77834
,513.15,0.786281
,515.552,0.792654
,517.948,0.806786
,520.339,0.823398
,522.725,0.831905
,525.106,0.838728
,527.481,0.843507
,529.851,0.853883
,532.216,0.857398
,534.575,0.86488
,536.929,0.869323
,539.277,0.87556
,541.62,0.876664
,543.957,0.88302
,546.289,0.886027
,548.616,0.888023
,550.936,0.886871
,553.252,0.891111
,555.561,0.897146
,557.865,0.89381
,560.164,0.8907
,562.457,0.894171
,564.744,0.896952
,567.025,0.898358
,569.301,0.89864
,571.571,0.900995
,573.835,0.898109
,576.093,0.900194
,578.346,0.906172
,580.593,0.90846
,582.834,0.911021
,585.069,0.920216
,587.299,0.919494
,589.522,0.914103
,591.74,0.922068
,593.952,0.924706
,596.158,0.923939
,598.358,0.92394
,600.551,0.92585
,602.739,0.9279
,604.922,0.928296
,607.098,0.925453
,609.268,0.923638
,611.432,0.925799
,613.59,0.925251
,615.742,0.926165
,617.887,0.923983
,620.027,0.923419
,622.161,0.922316
,624.289,0.92201
,626.41,0.919945
,628.526,0.919847
,630.635,0.9216
,632.738,0.919298
,634.835,0.92165
,636.926,0.920412
,639.011,0.917675
,641.089,0.921988
,643.162,0.914429
,645.228,0.924367
,647.288,0.917347
,649.341,0.915391
,651.389,0.914795
,653.43,0.917358
,655.465,0.907043
,657.494,0.914983
,659.516,0.914629
,661.532,0.91696
,663.542,0.909546
,665.546,0.914302
,667.543,0.916549
,669.535,0.914007
,671.519,0.927825
,673.498,0.924652
,675.47,0.913713
,677.436,0.910743
,679.396,0.915387
,681.349,0.91362
,683.296,0.917038
,685.236,0.919762
,687.171,0.927502
,689.099,0.918817
,691.02,0.912176
,692.935,0.92182
,694.844,0.916412
,696.747,0.91905
,698.643,0.927375
,700.533,0.933016
,702.416,0.919255
,704.293,0.930327
,706.164,0.915882
,708.029,0.921333
,709.887,0.916168
,711.738,0.919449
,713.584,0.922294
,715.423,0.919838
,717.255,0.932705
,719.082,0.920025
,720.901,0.925266
,722.715,0.925641
,724.522,0.921728
,726.323,0.89981
,728.117,0.928323
,729.905,0.920526
,731.687,0.94169
,733.462,0.928519
,735.232,0.932667
,736.994,0.931122
,738.751,0.934923
,740.501,0.938561
,742.244,0.9376
,743.982,0.957217
,745.713,0.920567
,747.437,0.932159
,749.156,0.907233
,750.868,0.926433
,752.573,0.928093
,754.273,0.949096
,755.966,0.937934
,757.653,0.965286
,759.333,0.926377
,761.008,0.955846
,762.676,0.900063
,764.337,0.912361
,765.993,0.924623
,767.642,0.937643
,769.285,0.957395
,770.922,0.917936
,772.552,0.924339
,774.176,0.925
,775.795,0.930653
,777.406,0.988938
,779.012,0.910398
,780.611,0.952955
,782.205,0.98072
,783.792,0.968043
,785.373,0.927557
,786.947,0.914328
,788.516,0.928349
,790.078,0.896657
,791.635,0.961538
,793.185,0.977273
,794.729,0.998127
,796.267,0.972973
,797.799,1.00833
,799.325,0.857143
,800.844,0.896186
,802.358,0.941176
,803.866,1.01937
,805.368,0.956204
,806.863,0.912718
,808.353,1.00817
,809.836,0.980556
,811.314,0.947522
,812.786,0.913889
,814.252,1.08638
,815.711,1.01618
,817.165,0.969388
,818.613,0.942761
,820.055,1.00355
,821.491,1.02069
,822.922,0.979094
,824.346,1.09766
,825.765,0.942529
,827.178,0.953125
,828.585,0.895307
,829.986,0.987552
,831.381,0.834586
,832.771,0.967078
,834.155,1.02823
,835.533,1.04435
,836.906,1.08145
,838.272,0.939759
,839.633,0.923077
,840.989,0.922131
,842.339,0.90678
,843.683,1.11872
,845.021,1.0249
,846.354,0.924444
,847.682,0.939914
,849.004,1
,850.32,1.0202
,851.631,1.02041
,852.936,0.8583
,854.236,0.922705
,855.53,0.940594
,856.819,1.14573
,858.102,0.945274
,859.38,1.21788
,860.653,1.06633
,861.92,0.865116
,863.182,1.14208
,864.439,1.15909
,865.69,1.15882
,866.936,0.940298
,868.177,1.16312
,869.412,0.926471
,870.642,0.912281
,871.867,1.25828
,873.087,1.08805
,874.302,1.43182
,875.512,0.892857
,876.716,1.26282
,877.916,1.30435
,879.11,1.10345
,880.299,0.88172
,881.483,1.16327
,882.663,1.57143
,883.837,0.962963
,885.006,1.15436
,886.17,1.12739
,887.33,1.13605
,888.484,1.06993
