,Wavelength[nm],Average
,320.469,1
,323.166,33
,325.861,26
,328.553,39
,331.243,-2
,333.93,76
,336.615,0
,339.297,50
,341.976,5
,344.653,50
,347.327,55
,349.998,31
,352.666,21
,355.331,51
,357.994,52
,360.653,46
,363.309,34
,365.962,79
,368.612,63
,371.259,74
,373.903,65
,376.543,88
,379.18,98
,381.813,203
,384.443,435
,387.07,1176
,389.693,3475
,392.313,8761
,394.929,17021
,397.541,25475
,400.15,32463
,402.755,36967
,405.356,38200
,407.954,38315
,410.547,36258
,413.137,32055
,415.723,27642
,418.305,23891
,420.883,19257
,423.457,14794
,426.027,10942
,428.593,8393
,431.154,6444
,433.712,5137
,436.265,4119
,438.814,3473
,441.359,2945
,443.9,2645
,446.436,2400
,448.967,2237
,451.495,2203
,454.018,2082
,456.536,2089
,459.05,2057
,461.559,1991
,464.064,2031
,466.564,2026
,469.06,2021
,471.551,2078
,474.037,2123
,476.518,2136
,478.995,2130
,481.467,2092
,483.934,2111
,486.396,2183
,488.853,2157
,491.305,2218
,493.753,2166
,496.195,2125
,498.632,2167
,501.065,2095
,503.492,2102
,505.914,2068
,508.332,1999
,510.743,2026
,513.15,2012
,515.552,2028
,517.948,2003
,520.339,1877
,522.725,1861
,525.106,1802
,527.481,1705
,529.851,1690
,532.216,1742
,534.575,1690
,536.929,1633
,539.277,1634
,541.62,1666
,543.957,1604
,546.289,1584
,548.616,1469
,550.936,1482
,553.252,1489
,555.561,1469
,557.865,1406
,560.164,1307
,562.457,1263
,564.744,1257
,567.025,1241
,569.301,1186
,571.571,1131
,573.835,1148
,576.093,1030
,578.346,969
,580.593,1018
,582.834,993
,585.069,929
,587.299,873
,589.522,835
,591.74,795
,593.952,755
,596.158,725
,598.358,708
,600.551,657
,602.739,703
,604.922,672
,607.098,624
,609.268,623
,611.432,554
,613.59,517
,615.742,553
,617.887,541
,620.027,507
,622.161,495
,624.289,488
,626.41,455
,628.526,453
,630.635,444
,632.738,433
,634.835,388
,636.926,347
,639.011,350
,641.089,382
,643.162,332
,645.228,319
,647.288,342
,649.341,312
,651.389,275
,653.43,303
,655.465,263
,657.494,281
,659.516,233
,661.532,228
,663.542,257
,665.546,267
,667.543,241
,669.535,212
,671.519,247
,673.498,226
,675.47,187
,677.436,149
,679.396,203
,681.349,183
,683.296,203
,685.236,156
,687.171,207
,689.099,180
,691.02,176
,692.935,188
,694.844,154
,696.747,117
,698.643,151
,700.533,121
,702.416,110
,704.293,115
,706.164,95
,708.029,117
,709.887,84
,711.738,60
,713.584,71
,715.423,73
,717.255,81
,719.082,52
,720.901,50
,722.715,43
,724.522,71
,726.323,87
,728.117,42
,729.905,47
,731.687,58
,733.462,47
,735.232,55
,736.994,46
,738.751,48
,740.501,64
,742.244,54
,743.982,54
,745.713,27
,747.437,39
,749.156,52
,750.868,41
,752.573,53
,754.273,33
,755.966,32
,757.653,22
,759.333,78
,761.008,33
,762.676,61
,764.337,33
,765.993,32
,767.642,29
,769.285,13
,770.922,37
,772.552,60
,774.176,31
,775.795,80
,777.406,30
,779.012,3
,780.611,43
,782.205,69
,783.792,49
,785.373,1
,786.947,31
,788.516,41
,790.078,0
,791.635,-4
,793.185,41
,794.729,42
,796.267,24
,797.799,18
,799.325,9
,800.844,15
,802.358,36
,803.866,15
,805.368,0
,806.863,20
,808.353,46
,809.836,37
,811.314,27
,812.786,61
,814.252,26
,815.711,8
,817.165,18
,818.613,28
,820.055,28
,821.491,17
,822.922,24
,824.346,7
,825.765,35
,827.178,13
,828.585,7
,829.986,5
,831.381,18
,832.771,24
,834.155,36
,835.533,5
,836.906,39
,838.272,16
,839.633,31
,840.989,6
,842.339,-22
,843.683,-4
,845.021,18
,846.354,24
,847.682,45
,849.004,23
,850.32,2
,851.631,21
,852.936,46
,854.236,8
,855.53,51
,856.819,-12
,858.102,11
,859.38,15
,860.653,-8
,861.92,3
,863.182,35
,864.439,26
,865.69,-8
,866.936,35
,868.177,-30
,869.412,30
,870.642,36
,871.867,33
,873.087,23
,874.302,-5
,875.512,23
,876.716,-15
,877.916,-7
,879.11,-11
,880.299,24
,881.483,13
,882.663,13
,883.837,33
,885.006,46
,886.17,-8
,887.33,15
,888.484,31
