,Wavelength[nm],Average
,320.469,0
,323.166,16
,325.861,10
,328.553,7
,331.243,-7
,333.93,15
,336.615,-33
,339.297,-11
,341.976,-8
,344.653,-15
,347.327,-9
,349.998,19
,352.666,13
,355.331,7
,357.994,2
,360.653,-21
,363.309,-12
,365.962,11
,368.612,37
,371.259,23
,373.903,33
,376.543,44
,379.18,59
,381.813,102
,384.443,303
,387.07,975
,389.693,2914
,392.313,7595
,394.929,14765
,397.541,22488
,400.15,28746
,402.755,32938
,405.356,34652
,407.954,34613
,410.547,33043
,413.137,29634
,415.723,25851
,418.305,22457
,420.883,18371
,423.457,14358
,426.027,10847
,428.593,8570
,431.154,6653
,433.712,5546
,436.265,4717
,438.814,4065
,441.359,3601
,443.9,3317
,446.436,3050
,448.967,2942
,451.495,2913
,454.018,2784
,456.536,2805
,459.05,2736
,461.559,2721
,464.064,2750
,466.564,2732
,469.06,2889
,471.551,2938
,474.037,3017
,476.518,3078
,478.995,2999
,481.467,2992
,483.934,3004
,486.396,3189
,488.853,3233
,491.305,3374
,493.753,3326
,496.195,3313
,498.632,3332
,501.065,3423
,503.492,3406
,505.914,3473
,508.332,3518
,510.743,3554
,513.15,3582
,515.552,3629
,517.948,3588
,520.339,3570
,522.725,3445
,525.106,3292
,527.481,3314
,529.851,3262
,532.216,3383
,534.575,3374
,536.929,3372
,539.277,3316
,541.62,3298
,543.957,3207
,546.289,3164
,548.616,3027
,550.936,3065
,553.252,2971
,555.561,2892
,557.865,2747
,560.164,2620
,562.457,2491
,564.744,2409
,567.025,2342
,569.301,2318
,571.571,2203
,573.835,2072
,576.093,1964
,578.346,1928
,580.593,1900
,582.834,1837
,585.069,1740
,587.299,1643
,589.522,1587
,591.74,1496
,593.952,1422
,596.158,1389
,598.358,1289
,600.551,1206
,602.739,1203
,604.922,1161
,607.098,1085
,609.268,1047
,611.432,997
,613.59,946
,615.742,913
,617.887,887
,620.027,868
,622.161,864
,624.289,821
,626.41,830
,628.526,782
,630.635,707
,632.738,679
,634.835,662
,636.926,618
,639.011,586
,641.089,568
,643.162,556
,645.228,524
,647.288,517
,649.341,506
,651.389,460
,653.43,420
,655.465,412
,657.494,397
,659.516,377
,661.532,343
,663.542,374
,665.546,318
,667.543,312
,669.535,327
,671.519,359
,673.498,337
,675.47,270
,677.436,313
,679.396,298
,681.349,278
,683.296,259
,685.236,283
,687.171,259
,689.099,256
,691.02,218
,692.935,207
,694.844,193
,696.747,201
,698.643,158
,700.533,157
,702.416,154
,704.293,132
,706.164,159
,708.029,111
,709.887,127
,711.738,141
,713.584,113
,715.423,133
,717.255,103
,719.082,106
,720.901,106
,722.715,90
,724.522,71
,726.323,101
,728.117,81
,729.905,25
,731.687,58
,733.462,61
,735.232,55
,736.994,30
,738.751,40
,740.501,45
,742.244,42
,743.982,52
,745.713,40
,747.437,24
,749.156,34
,750.868,17
,752.573,27
,754.273,25
,755.966,9
,757.653,-19
,759.333,1
,761.008,27
,762.676,34
,764.337,15
,765.993,-19
,767.642,11
,769.285,-11
,770.922,20
,772.552,-22
,774.176,-14
,775.795,-9
,777.406,-24
,779.012,-14
,780.611,-22
,782.205,-36
,783.792,7
,785.373,-14
,786.947,27
,788.516,-21
,790.078,0
,791.635,19
,793.185,-5
,794.729,-9
,796.267,-19
,797.799,6
,799.325,5
,800.844,-36
,802.358,-26
,803.866,0
,805.368,-10
,806.863,-3
,808.353,-25
,809.836,-9
,811.314,-3
,812.786,9
,814.252,-2
,815.711,19
,817.165,-9
,818.613,-22
,820.055,4
,821.491,-10
,822.922,-22
,824.346,16
,825.765,11
,827.178,-22
,828.585,-13
,829.986,-16
,831.381,-15
,832.771,-22
,834.155,-13
,835.533,-19
,836.906,-2
,838.272,9
,839.633,-19
,840.989,4
,842.339,-22
,843.683,5
,845.021,-38
,846.354,15
,847.682,-12
,849.004,-14
,850.32,-9
,851.631,-18
,852.936,-22
,854.236,21
,855.53,-29
,856.819,-9
,858.102,8
,859.38,-26
,860.653,16
,861.92,-4
,863.182,-36
,864.439,-55
,865.69,-32
,866.936,-12
,868.177,4
,869.412,-20
,870.642,29
,871.867,18
,873.087,-9
,874.302,-21
,875.512,-2
,876.716,-4
,877.916,-31
,879.11,4
,880.299,-34
,881.483,-34
,882.663,10
,883.837,-10
,885.006,-14
,886.17,-18
,887.33,-9
,888.484,-29
