,Wavelength[nm],Average
,320.469,2
,323.166,28
,325.861,57
,328.553,20
,331.243,63
,333.93,50
,336.615,49
,339.297,56
,341.976,76
,344.653,84
,347.327,47
,349.998,52
,352.666,86
,355.331,85
,357.994,101
,360.653,40
,363.309,114
,365.962,69
,368.612,83
,371.259,74
,373.903,111
,376.543,113
,379.18,103
,381.813,208
,384.443,431
,387.07,1069
,389.693,3120
,392.313,8052
,394.929,15641
,397.541,23707
,400.15,30365
,402.755,34774
,405.356,36473
,407.954,36508
,410.547,34974
,413.137,31356
,415.723,27235
,418.305,23613
,420.883,19476
,423.457,15324
,426.027,11538
,428.593,9117
,431.154,7296
,433.712,5956
,436.265,4987
,438.814,4323
,441.359,3990
,443.9,3580
,446.436,3404
,448.967,3292
,451.495,3132
,454.018,3145
,456.536,3155
,459.05,3045
,461.559,3010
,464.064,3074
,466.564,3132
,469.06,3188
,471.551,3223
,474.037,3312
,476.518,3275
,478.995,3308
,481.467,3323
,483.934,3357
,486.396,3488
,488.853,3614
,491.305,3556
,493.753,3613
,496.195,3524
,498.632,3602
,501.065,3549
,503.492,3625
,505.914,3658
,508.332,3660
,510.743,3686
,513.15,3609
,515.552,3653
,517.948,3659
,520.339,3496
,522.725,3469
,525.106,3413
,527.481,3358
,529.851,3338
,532.216,3317
,534.575,3285
,536.929,3308
,539.277,3237
,541.62,3212
,543.957,3266
,546.289,3146
,548.616,3042
,550.936,3036
,553.252,2954
,555.561,2805
,557.865,2721
,560.164,2570
,562.457,2469
,564.744,2397
,567.025,2321
,569.301,2266
,571.571,2221
,573.835,2050
,576.093,1945
,578.346,1942
,580.593,1863
,582.834,1797
,585.069,1765
,587.299,1637
,589.522,1568
,591.74,1503
,593.952,1383
,596.158,1337
,598.358,1332
,600.551,1200
,602.739,1191
,604.922,1101
,607.098,1147
,609.268,1085
,611.432,1009
,613.59,937
,615.742,958
,617.887,948
,620.027,887
,622.161,891
,624.289,837
,626.41,836
,628.526,815
,630.635,784
,632.738,694
,634.835,705
,636.926,650
,639.011,664
,641.089,612
,643.162,619
,645.228,577
,647.288,558
,649.341,546
,651.389,510
,653.43,503
,655.465,459
,657.494,462
,659.516,407
,661.532,412
,663.542,407
,665.546,367
,667.543,382
,669.535,379
,671.519,396
,673.498,360
,675.47,327
,677.436,337
,679.396,338
,681.349,332
,683.296,340
,685.236,289
,687.171,274
,689.099,284
,691.02,276
,692.935,247
,694.844,243
,696.747,230
,698.643,210
,700.533,183
,702.416,171
,704.293,163
,706.164,222
,708.029,140
,709.887,139
,711.738,107
,713.584,121
,715.423,134
,717.255,174
,719.082,136
,720.901,104
,722.715,109
,724.522,108
,726.323,126
,728.117,105
,729.905,127
,731.687,83
,733.462,84
,735.232,93
,736.994,82
,738.751,93
,740.501,48
,742.244,85
,743.982,57
,745.713,85
,747.437,44
,749.156,41
,750.868,72
,752.573,55
,754.273,89
,755.966,38
,757.653,47
,759.333,12
,761.008,76
,762.676,80
,764.337,28
,765.993,37
,767.642,57
,769.285,50
,770.922,-1
,772.552,67
,774.176,84
,775.795,-6
,777.406,59
,779.012,67
,780.611,33
,782.205,37
,783.792,48
,785.373,37
,786.947,62
,788.516,34
,790.078,24
,791.635,28
,793.185,66
,794.729,52
,796.267,67
,797.799,23
,799.325,24
,800.844,28
,802.358,45
,803.866,30
,805.368,53
,806.863,44
,808.353,27
,809.836,24
,811.314,28
,812.786,50
,814.252,31
,815.711,29
,817.165,16
,818.613,31
,820.055,51
,821.491,17
,822.922,31
,824.346,-3
,825.765,46
,827.178,28
,828.585,60
,829.986,12
,831.381,52
,832.771,13
,834.155,19
,835.533,30
,836.906,10
,838.272,34
,839.633,28
,840.989,18
,842.339,7
,843.683,43
,845.021,42
,846.354,-13
,847.682,74
,849.004,65
,850.32,72
,851.631,52
,852.936,32
,854.236,47
,855.53,4
,856.819,32
,858.102,33
,859.38,46
,860.653,39
,861.92,35
,863.182,28
,864.439,25
,865.69,45
,866.936,40
,868.177,30
,869.412,49
,870.642,31
,871.867,26
,873.087,11
,874.302,57
,875.512,7
,876.716,58
,877.916,5
,879.11,22
,880.299,24
,881.483,49
,882.663,17
,883.837,58
,885.006,23
,886.17,47
,887.33,48
,888.484,66
