,Wavelength[nm],Average
,320.469,18
,323.166,27
,325.861,2
,328.553,16
,331.243,-2
,333.93,-2
,336.615,-1
,339.297,4
,341.976,-3
,344.653,41
,347.327,2
,349.998,26
,352.666,43
,355.331,24
,357.994,38
,360.653,48
,363.309,16
,365.962,41
,368.612,29
,371.259,51
,373.903,32
,376.543,60
,379.18,95
,381.813,111
,384.443,336
,387.07,966
,389.693,2933
,392.313,7646
,394.929,15018
,397.541,22799
,400.15,29120
,402.755,33446
,405.356,34887
,407.954,35174
,410.547,33420
,413.137,29747
,415.723,26228
,418.305,22636
,420.883,18597
,423.457,14598
,426.027,11125
,428.593,8696
,431.154,6871
,433.712,5723
,436.265,4851
,438.814,4159
,441.359,3769
,443.9,3403
,446.436,3171
,448.967,3096
,451.495,3002
,454.018,2954
,456.536,2952
,459.05,2840
,461.559,2885
,464.064,2892
,466.564,2975
,469.06,3018
,471.551,3055
,474.037,3121
,476.518,3148
,478.995,3099
,481.467,3128
,483.934,3204
,486.396,3348
,488.853,3388
,491.305,3417
,493.753,3440
,496.195,3398
,498.632,3492
,501.065,3482
,503.492,3390
,505.914,3414
,508.332,3476
,510.743,3485
,513.15,3435
,515.552,3458
,517.948,3444
,520.339,3337
,522.725,3301
,525.106,3156
,527.481,3125
,529.851,3077
,532.216,3190
,534.575,3169
,536.929,3166
,539.277,3130
,541.62,3096
,543.957,3034
,546.289,2935
,548.616,2817
,550.936,2875
,553.252,2741
,555.561,2709
,557.865,2551
,560.164,2392
,562.457,2331
,564.744,2223
,567.025,2215
,569.301,2095
,571.571,2014
,573.835,1919
,576.093,1793
,578.346,1777
,580.593,1790
,582.834,1663
,585.069,1653
,587.299,1547
,589.522,1457
,591.74,1415
,593.952,1360
,596.158,1263
,598.358,1209
,600.551,1170
,602.739,1110
,604.922,1089
,607.098,1053
,609.268,971
,611.432,960
,613.59,877
,615.742,878
,617.887,883
,620.027,769
,622.161,793
,624.289,765
,626.41,736
,628.526,723
,630.635,693
,632.738,647
,634.835,608
,636.926,582
,639.011,563
,641.089,575
,643.162,540
,645.228,518
,647.288,515
,649.341,454
,651.389,443
,653.43,436
,655.465,396
,657.494,371
,659.516,336
,661.532,324
,663.542,351
,665.546,299
,667.543,306
,669.535,336
,671.519,313
,673.498,291
,675.47,283
,677.436,277
,679.396,276
,681.349,252
,683.296,285
,685.236,246
,687.171,237
,689.099,242
,691.02,236
,692.935,203
,694.844,200
,696.747,159
,698.643,163
,700.533,170
,702.416,123
,704.293,130
,706.164,71
,708.029,109
,709.887,82
,711.738,88
,713.584,72
,715.423,89
,717.255,88
,719.082,53
,720.901,72
,722.715,41
,724.522,57
,726.323,53
,728.117,90
,729.905,65
,731.687,27
,733.462,75
,735.232,23
,736.994,61
,738.751,48
,740.501,67
,742.244,51
,743.982,7
,745.713,14
,747.437,22
,749.156,18
,750.868,40
,752.573,3
,754.273,16
,755.966,38
,757.653,22
,759.333,25
,761.008,28
,762.676,5
,764.337,34
,765.993,-11
,767.642,3
,769.285,17
,770.922,-13
,772.552,-4
,774.176,15
,775.795,-21
,777.406,17
,779.012,11
,780.611,-9
,782.205,-6
,783.792,10
,785.373,15
,786.947,9
,788.516,-4
,790.078,-22
,791.635,8
,793.185,-19
,794.729,-6
,796.267,-9
,797.799,-5
,799.325,-3
,800.844,-11
,802.358,13
,803.866,3
,805.368,-20
,806.863,5
,808.353,-7
,809.836,26
,811.314,4
,812.786,17
,814.252,-13
,815.711,-6
,817.165,-3
,818.613,23
,820.055,16
,821.491,2
,822.922,-26
,824.346,-7
,825.765,-24
,827.178,16
,828.585,7
,829.986,-12
,831.381,-33
,832.771,-10
,834.155,-11
,835.533,-67
,836.906,-1
,838.272,-17
,839.633,0
,840.989,-18
,842.339,-14
,843.683,-30
,845.021,11
,846.354,5
,847.682,-7
,849.004,-32
,850.32,24
,851.631,23
,852.936,3
,854.236,15
,855.53,8
,856.819,-3
,858.102,1
,859.38,-59
,860.653,-31
,861.92,-14
,863.182,7
,864.439,-33
,865.69,-5
,866.936,-8
,868.177,-16
,869.412,-11
,870.642,16
,871.867,-8
,873.087,8
,874.302,-1
,875.512,-65
,876.716,-67
,877.916,-48
,879.11,32
,880.299,-9
,881.483,-2
,882.663,-5
,883.837,-4
,885.006,-27
,886.17,-33
,887.33,-4
,888.484,-26
