,Wavelength[nm],Average
,320.469,3
,323.166,0.992188
,325.861,0.768683
,328.553,0.780488
,331.243,0.843511
,333.93,0.835878
,336.615,0.927203
,339.297,0.788321
,341.976,0.961373
,344.653,0.909836
,347.327,0.957265
,349.998,0.745583
,352.666,0.871486
,355.331,0.913043
,357.994,1.02128
,360.653,1.07627
,363.309,0.907407
,365.962,0.967078
,368.612,0.875
,371.259,1.08333
,373.903,0.933673
,376.543,1.26752
,379.18,1.04103
,381.813,1.16757
,384.443,0.770563
,387.07,1.04396
,389.693,0.826923
,392.313,1.13497
,394.929,0.872807
,397.541,0.781116
,400.15,0.915423
,402.755,0.863208
,405.356,0.908257
,407.954,0.804255
,410.547,0.980952
,413.137,0.833333
,415.723,0.986301
,418.305,0.832685
,420.883,0.928571
,423.457,0.83871
,426.027,0.666667
,428.593,0.74062
,431.154,0.708189
,433.712,0.724307
,436.265,0.686099
,438.814,0.68419
,441.359,0.702003
,443.9,0.710568
,446.436,0.694731
,448.967,0.705097
,451.495,0.707804
,454.018,0.712352
,456.536,0.715524
,459.05,0.728711
,461.559,0.746854
,464.064,0.761469
,466.564,0.758861
,469.06,0.753544
,471.551,0.748967
,474.037,0.753139
,476.518,0.745106
,478.995,0.752146
,481.467,0.750621
,483.934,0.755761
,486.396,0.75716
,488.853,0.76069
,491.305,0.758283
,493.753,0.763022
,496.195,0.75854
,498.632,0.762763
,501.065,0.760078
,503.492,0.770225
,505.914,0.773789
,508.332,0.779797
,510.743,0.792594
,513.15,0.803505
,515.552,0.8189
,517.948,0.821844
,520.339,0.835968
,522.725,0.836193
,525.106,0.841699
,527.481,0.845293
,529.851,0.853157
,532.216,0.856212
,534.575,0.856521
,536.929,0.862186
,539.277,0.860376
,541.62,0.876471
,543.957,0.869367
,546.289,0.877439
,548.616,0.87456
,550.936,0.885669
,553.252,0.882906
,555.561,0.881536
,557.865,0.882333
,560.164,0.887417
,562.457,0.88961
,564.744,0.886657
,567.025,0.888696
,569.301,0.891149
,571.571,0.896333
,573.835,0.892228
,576.093,0.900116
,578.346,0.903622
,580.593,0.906884
,582.834,0.911804
,585.069,0.910743
,587.299,0.912399
,589.522,0.919026
,591.74,0.92135
,593.952,0.920756
,596.158,0.923338
,598.358,0.926857
,600.551,0.925755
,602.739,0.92859
,604.922,0.925653
,607.098,0.928891
,609.268,0.930492
,611.432,0.930312
,613.59,0.936383
,615.742,0.934239
,617.887,0.936569
,620.027,0.931497
,622.161,0.926015
,624.289,0.928263
,626.41,0.930071
,628.526,0.927337
,630.635,0.926989
,632.738,0.929722
,634.835,0.926237
,636.926,0.927883
,639.011,0.927323
,641.089,0.932009
,643.162,0.930454
,645.228,0.923191
,647.288,0.934614
,649.341,0.922221
,651.389,0.923747
,653.43,0.928837
,655.465,0.932823
,657.494,0.925832
,659.516,0.924141
,661.532,0.926019
,663.542,0.930185
,665.546,0.925367
,667.543,0.932508
,669.535,0.927136
,671.519,0.936357
