,Wavelength[nm],Average
,320.469,1.25
,323.166,0.748201
,325.861,0.913208
,328.553,0.941634
,331.243,0.847518
,333.93,0.713793
,336.615,0.904167
,339.297,1
,341.976,0.918288
,344.653,1.07983
,347.327,0.822581
,349.998,1.03057
,352.666,0.975207
,355.331,0.823045
,357.994,0.879828
,360.653,0.861004
,363.309,0.864754
,365.962,0.646586
,368.612,0.938326
,371.259,0.923445
,373.903,0.725322
,376.543,0.728155
,379.18,0.801932
,381.813,0.803109
,384.443,0.886598
,387.07,0.929293
,389.693,0.792929
,392.313,1.07065
,394.929,0.901709
,397.541,0.966019
,400.15,1.07547
,402.755,0.879464
,405.356,0.850746
,407.954,1.05941
,410.547,0.974874
,413.137,0.832685
,415.723,0.871681
,418.305,0.938697
,420.883,0.75641
,423.457,0.770349
,426.027,0.842956
,428.593,0.739583
,431.154,0.775281
,433.712,0.742883
,436.265,0.734009
,438.814,0.712252
,441.359,0.707794
,443.9,0.725462
,446.436,0.708243
,448.967,0.706975
,451.495,0.698286
,454.018,0.699887
,456.536,0.708212
,459.05,0.716098
,461.559,0.741312
,464.064,0.749688
,466.564,0.749919
,469.06,0.746882
,471.551,0.743469
,474.037,0.742907
,476.518,0.743895
,478.995,0.739687
,481.467,0.745169
,483.934,0.749499
,486.396,0.749427
,488.853,0.76102
,491.305,0.760369
,493.753,0.768162
,496.195,0.772018
,498.632,0.778837
,501.065,0.780056
,503.492,0.789078
,505.914,0.794855
,508.332,0.809733
,510.743,0.815035
,513.15,0.826012
,515.552,0.83168
,517.948,0.85108
,520.339,0.849923
,522.725,0.867658
,525.106,0.876228
,527.481,0.88286
,529.851,0.884738
,532.216,0.891228
,534.575,0.89911
,536.929,0.90461
,539.277,0.906451
,541.62,0.91364
,543.957,0.918415
,546.289,0.917463
,548.616,0.916615
,550.936,0.924554
,553.252,0.921997
,555.561,0.925717
,557.865,0.929268
,560.164,0.927491
,562.457,0.928842
,564.744,0.92726
,567.025,0.925926
,569.301,0.934482
,571.571,0.933025
,573.835,0.938044
,576.093,0.935958
,578.346,0.939034
,580.593,0.942571
,582.834,0.945254
,585.069,0.95223
,587.299,0.953182
,589.522,0.954317
,591.74,0.952124
,593.952,0.956177
,596.158,0.956749
,598.358,0.955634
,600.551,0.955128
,602.739,0.958331
,604.922,0.95839
,607.098,0.954207
,609.268,0.95558
,611.432,0.95496
,613.59,0.959522
,615.742,0.956421
,617.887,0.954364
,620.027,0.955345
,622.161,0.955019
,624.289,0.955973
,626.41,0.956909
,628.526,0.957205
,630.635,0.957109
,632.738,0.954894
,634.835,0.950957
,636.926,0.957243
,639.011,0.952114
,641.089,0.950496
,643.162,0.953548
,645.228,0.958364
,647.288,0.95257
,649.341,0.954535
,651.389,0.954754
,653.43,0.957222
,655.465,0.960073
,657.494,0.951335
,659.516,0.951472
,661.532,0.956092
,663.542,0.957654
,665.546,0.950337
,667.543,0.941817
,669.535,0.947979
,671.519,0.949146
,673.498,0.954473
,675.47,0.943133
,677.436,0.955129
,679.396,0.951562
,681.349,0.955198
,683.296,0.963432
,685.236,0.946829
,687.171,0.955199
,689.099,0.953715
,691.02,0.967815
,692.935,0.962546
,694.844,0.956131
,696.747,0.973147
,698.643,0.962374
,700.533,0.96712
,702.416,0.959362
,704.293,0.969864
,706.164,0.973621
,708.029,0.954975
,709.887,0.968365
,711.738,0.961152
,713.584,0.974523
,715.423,0.967234
,717.255,0.964535
,719.082,0.973664
,720.901,0.951023
,722.715,0.979306
,724.522,0.967538
,726.323,0.974728
,728.117,0.970355
,729.905,0.983047
,731.687,0.964221
,733.462,0.991189
,735.232,0.970705
,736.994,0.95706
,738.751,0.985857
,740.501,0.97909
,742.244,0.997763
,743.982,0.968376
,745.713,0.978663
,747.437,0.979948
,749.156,0.952775
,750.868,0.981316
,752.573,0.974588
,754.273,0.972922
,755.966,0.956171
,757.653,0.957356
,759.333,0.941954
,761.008,0.969024
,762.676,0.990921
,764.337,0.979153
,765.993,0.969803
,767.642,0.991466
,769.285,0.973934
,770.922,0.9509
,772.552,0.980857
,774.176,0.989534
,775.795,0.950495
,777.406,1.00526
,779.012,0.986223
,780.611,0.977541
,782.205,0.940405
,783.792,0.945098
,785.373,0.995845
,786.947,0.924716
,788.516,0.973602
,790.078,0.962963
,791.635,1.04874
,793.185,1.01596
,794.729,0.949438
,796.267,1.04062
,797.799,0.947761
,799.325,0.92449
,800.844,1.04119
,802.358,0.991247
,803.866,0.984914
,805.368,0.866667
,806.863,0.922872
,808.353,0.953964
,809.836,0.934783
,811.314,0.970509
,812.786,0.950392
,814.252,0.917355
,815.711,1.01775
,817.165,1
,818.613,0.935897
,820.055,0.948718
,821.491,1
,822.922,1.04667
,824.346,0.903333
,825.765,0.889968
,827.178,1.01818
,828.585,0.965251
,829.986,0.966102
,831.381,0.916058
,832.771,0.966443
,834.155,0.905263
,835.533,1.14706
,836.906,0.90493
,838.272,0.824427
,839.633,0.877551
,840.989,0.905138
,842.339,0.996
,843.683,0.991597
,845.021,1
,846.354,1.17619
,847.682,0.899194
,849.004,0.860759
,850.32,0.947791
,851.631,0.829268
,852.936,1.02033
,854.236,0.982609
,855.53,0.806167
,856.819,0.794118
,858.102,0.864629
,859.38,0.939815
,860.653,0.904762
,861.92,0.933036
,863.182,1.13095
,864.439,0.975248
,865.69,0.845455
,866.936,0.721239
,868.177,1.10825
,869.412,0.902778
,870.642,0.860577
,871.867,0.797814
,873.087,0.946078
,874.302,0.879227
,875.512,0.852273
,876.716,0.628713
,877.916,0.677249
,879.11,1.14458
,880.299,0.854922
,881.483,1.19277
,882.663,1.10559
,883.837,0.738462
,885.006,0.893204
,886.17,0.747423
,887.33,1.01176
,888.484,0.810811
