,Wavelength[nm],Average
,320.469,-0.05
,323.166,1.01215
,325.861,1.09251
,328.553,1.06383
,331.243,1.00407
,333.93,0.980469
,336.615,1.25581
,339.297,1.11312
,341.976,1.16883
,344.653,0.815686
,347.327,1.41753
,349.998,1.13362
,352.666,1.08929
,355.331,1.21005
,357.994,1.3027
,360.653,1.065
,363.309,1.04695
,365.962,1.19212
,368.612,1.04369
,371.259,1.20408
,373.903,1.11377
,376.543,1.07538
,379.18,1.00503
,381.813,1.43713
,384.443,1.36994
,387.07,1.12069
,389.693,1.38889
,392.313,1.10989
,394.929,1.0989
,397.541,1.27841
,400.15,1.13433
,402.755,1.11321
,405.356,0.940367
,407.954,1.01456
,410.547,1.25269
,413.137,1.15686
,415.723,1.05085
,418.305,1.04839
,420.883,1.02482
,423.457,1.03503
,426.027,0.898383
,428.593,0.869176
,431.154,0.853056
,433.712,0.817439
,436.265,0.820382
,438.814,0.797191
,441.359,0.782909
,443.9,0.785472
,446.436,0.765227
,448.967,0.762564
,451.495,0.753277
,454.018,0.754204
,456.536,0.74729
,459.05,0.752237
,461.559,0.763383
,464.064,0.772508
,466.564,0.770184
,469.06,0.76093
,471.551,0.758447
,474.037,0.759757
,476.518,0.758286
,478.995,0.759377
,481.467,0.7631
,483.934,0.765572
,486.396,0.763683
,488.853,0.777245
,491.305,0.784406
,493.753,0.782487
,496.195,0.791992
,498.632,0.787446
,501.065,0.795661
,503.492,0.806963
,505.914,0.805984
,508.332,0.821084
,510.743,0.820541
,513.15,0.832767
,515.552,0.838491
,517.948,0.851728
,520.339,0.858876
,522.725,0.872242
,525.106,0.873303
,527.481,0.882847
,529.851,0.891132
,532.216,0.907141
,534.575,0.906556
,536.929,0.911741
,539.277,0.915059
,541.62,0.917338
,543.957,0.924669
,546.289,0.918983
,548.616,0.922699
,550.936,0.927097
,553.252,0.935084
,555.561,0.930177
,557.865,0.933471
,560.164,0.929122
,562.457,0.933918
,564.744,0.933955
,567.025,0.941535
,569.301,0.938288
,571.571,0.939534
,573.835,0.936703
,576.093,0.938085
,578.346,0.945193
,580.593,0.949167
,582.834,0.948039
,585.069,0.955551
,587.299,0.957463
,589.522,0.959558
,591.74,0.963391
,593.952,0.965992
,596.158,0.959969
,598.358,0.959459
,600.551,0.97042
,602.739,0.966278
,604.922,0.967429
,607.098,0.968338
,609.268,0.964408
,611.432,0.965073
,613.59,0.965524
,615.742,0.96502
,617.887,0.965359
,620.027,0.965839
,622.161,0.966115
,624.289,0.962871
,626.41,0.958761
,628.526,0.962012
,630.635,0.959512
,632.738,0.960272
,634.835,0.961254
,636.926,0.961699
,639.011,0.96002
,641.089,0.965902
,643.162,0.957091
,645.228,0.966873
,647.288,0.956856
,649.341,0.964097
