,Wavelength[nm],Average
,320.469,-15
,323.166,50
,325.861,62
,328.553,48
,331.243,39
,333.93,24
,336.615,62
,339.297,29
,341.976,66
,344.653,78
,347.327,53
,349.998,72
,352.666,58
,355.331,48
,357.994,46
,360.653,59
,363.309,97
,365.962,70
,368.612,45
,371.259,72
,373.903,80
,376.543,104
,379.18,122
,381.813,239
,384.443,393
,387.07,1086
,389.693,3084
,392.313,7929
,394.929,15383
,397.541,23457
,400.15,29913
,402.755,34335
,405.356,35776
,407.954,35833
,410.547,34496
,413.137,30742
,415.723,26979
,418.305,23268
,420.883,19173
,423.457,15008
,426.027,11361
,428.593,8964
,431.154,7052
,433.712,5925
,436.265,5024
,438.814,4332
,441.359,3842
,443.9,3479
,446.436,3270
,448.967,3157
,451.495,3068
,454.018,3029
,456.536,3063
,459.05,3046
,461.559,2928
,464.064,2993
,466.564,3055
,469.06,3128
,471.551,3223
,474.037,3256
,476.518,3251
,478.995,3248
,481.467,3264
,483.934,3297
,486.396,3428
,488.853,3507
,491.305,3511
,493.753,3567
,496.195,3510
,498.632,3521
,501.065,3509
,503.492,3530
,505.914,3522
,508.332,3499
,510.743,3547
,513.15,3503
,515.552,3578
,517.948,3510
,520.339,3417
,522.725,3318
,525.106,3223
,527.481,3210
,529.851,3162
,532.216,3196
,534.575,3207
,536.929,3213
,539.277,3157
,541.62,3132
,543.957,3102
,546.289,3059
,548.616,2866
,550.936,2896
,553.252,2860
,555.561,2761
,557.865,2584
,560.164,2526
,562.457,2374
,564.744,2300
,567.025,2213
,569.301,2194
,571.571,2105
,573.835,2032
,576.093,1909
,578.346,1813
,580.593,1777
,582.834,1735
,585.069,1664
,587.299,1594
,589.522,1492
,591.74,1461
,593.952,1399
,596.158,1275
,598.358,1262
,600.551,1173
,602.739,1165
,604.922,1149
,607.098,1092
,609.268,1038
,611.432,995
,613.59,937
,615.742,946
,617.887,921
,620.027,850
,622.161,824
,624.289,803
,626.41,752
,628.526,733
,630.635,702
,632.738,709
,634.835,619
,636.926,634
,639.011,606
,641.089,590
,643.162,598
,645.228,571
,647.288,505
,649.341,507
,651.389,475
,653.43,456
,655.465,467
,657.494,421
,659.516,403
,661.532,381
,663.542,369
,665.546,389
,667.543,364
,669.535,337
,671.519,391
,673.498,354
,675.47,343
,677.436,356
,679.396,293
,681.349,313
,683.296,323
,685.236,287
,687.171,270
,689.099,275
,691.02,265
,692.935,265
,694.844,209
,696.747,219
,698.643,209
,700.533,204
,702.416,186
,704.293,170
,706.164,164
,708.029,178
,709.887,173
,711.738,119
,713.584,170
,715.423,130
,717.255,149
,719.082,138
,720.901,131
,722.715,130
,724.522,130
,726.323,141
,728.117,145
,729.905,123
,731.687,115
,733.462,113
,735.232,85
,736.994,83
,738.751,108
,740.501,71
,742.244,86
,743.982,61
,745.713,103
,747.437,66
,749.156,77
,750.868,70
,752.573,54
,754.273,43
,755.966,55
,757.653,49
,759.333,69
,761.008,67
,762.676,63
,764.337,75
,765.993,66
,767.642,48
,769.285,68
,770.922,27
,772.552,56
,774.176,68
,775.795,25
,777.406,62
,779.012,36
,780.611,54
,782.205,44
,783.792,22
,785.373,46
,786.947,34
,788.516,43
,790.078,67
,791.635,35
,793.185,35
,794.729,14
,796.267,16
,797.799,19
,799.325,43
,800.844,42
,802.358,73
,803.866,35
,805.368,20
,806.863,26
,808.353,35
,809.836,52
,811.314,54
,812.786,21
,814.252,33
,815.711,63
,817.165,12
,818.613,37
,820.055,39
,821.491,29
,822.922,56
,824.346,51
,825.765,43
,827.178,22
,828.585,26
,829.986,51
,831.381,49
,832.771,8
,834.155,27
,835.533,55
,836.906,24
,838.272,34
,839.633,37
,840.989,34
,842.339,44
,843.683,27
,845.021,44
,846.354,37
,847.682,27
,849.004,53
,850.32,62
,851.631,48
,852.936,20
,854.236,31
,855.53,15
,856.819,50
,858.102,34
,859.38,51
,860.653,52
,861.92,50
,863.182,38
,864.439,41
,865.69,55
,866.936,62
,868.177,35
,869.412,34
,870.642,44
,871.867,45
,873.087,41
,874.302,30
,875.512,41
,876.716,34
,877.916,18
,879.11,60
,880.299,42
,881.483,38
,882.663,39
,883.837,10
,885.006,30
,886.17,57
,887.33,23
,888.484,65
