,Wavelength[nm],Average
,320.469,0
,323.166,8
,325.861,19
,328.553,5
,331.243,2
,333.93,-7
,336.615,-13
,339.297,25
,341.976,-5
,344.653,38
,347.327,5
,349.998,23
,352.666,18
,355.331,22
,357.994,33
,360.653,44
,363.309,2
,365.962,63
,368.612,32
,371.259,56
,373.903,55
,376.543,64
,379.18,81
,381.813,126
,384.443,320
,387.07,940
,389.693,2757
,392.313,7068
,394.929,13815
,397.541,20849
,400.15,26751
,402.755,30633
,405.356,32176
,407.954,32494
,410.547,31048
,413.137,27394
,415.723,24245
,418.305,20872
,420.883,17222
,423.457,13538
,426.027,10127
,428.593,8083
,431.154,6352
,433.712,5199
,436.265,4436
,438.814,3875
,441.359,3452
,443.9,3109
,446.436,2881
,448.967,2845
,451.495,2778
,454.018,2737
,456.536,2710
,459.05,2654
,461.559,2674
,464.064,2684
,466.564,2677
,469.06,2785
,471.551,2837
,474.037,2918
,476.518,2861
,478.995,2890
,481.467,2961
,483.934,2945
,486.396,3103
,488.853,3194
,491.305,3226
,493.753,3258
,496.195,3196
,498.632,3296
,501.065,3417
,503.492,3403
,505.914,3446
,508.332,3484
,510.743,3459
,513.15,3587
,515.552,3620
,517.948,3651
,520.339,3503
,522.725,3392
,525.106,3369
,527.481,3305
,529.851,3354
,532.216,3368
,534.575,3355
,536.929,3421
,539.277,3397
,541.62,3368
,543.957,3272
,546.289,3111
,548.616,3044
,550.936,3106
,553.252,2967
,555.561,2924
,557.865,2753
,560.164,2718
,562.457,2533
,564.744,2428
,567.025,2397
,569.301,2305
,571.571,2191
,573.835,2047
,576.093,2004
,578.346,1915
,580.593,1904
,582.834,1835
,585.069,1760
,587.299,1647
,589.522,1576
,591.74,1471
,593.952,1402
,596.158,1365
,598.358,1292
,600.551,1213
,602.739,1192
,604.922,1118
,607.098,1107
,609.268,1055
,611.432,1014
,613.59,948
,615.742,934
,617.887,941
,620.027,857
,622.161,812
,624.289,836
,626.41,769
,628.526,745
,630.635,728
,632.738,681
,634.835,648
,636.926,641
,639.011,600
,641.089,596
,643.162,575
,645.228,536
,647.288,536
,649.341,501
,651.389,461
,653.43,432
,655.465,399
,657.494,429
,659.516,370
,661.532,366
,663.542,368
,665.546,306
,667.543,354
,669.535,322
,671.519,315
,673.498,327
,675.47,304
,677.436,307
,679.396,293
,681.349,277
,683.296,242
,685.236,280
,687.171,239
,689.099,230
,691.02,224
,692.935,233
,694.844,215
,696.747,175
,698.643,164
,700.533,149
,702.416,182
,704.293,131
,706.164,124
,708.029,125
,709.887,133
,711.738,100
,713.584,106
,715.423,91
,717.255,65
,719.082,78
,720.901,95
,722.715,41
,724.522,59
,726.323,57
,728.117,69
,729.905,59
,731.687,70
,733.462,67
,735.232,43
,736.994,80
,738.751,44
,740.501,41
,742.244,54
,743.982,51
,745.713,69
,747.437,41
,749.156,81
,750.868,10
,752.573,5
,754.273,71
,755.966,9
,757.653,24
,759.333,47
,761.008,-1
,762.676,-28
,764.337,-2
,765.993,41
,767.642,26
,769.285,29
,770.922,20
,772.552,9
,774.176,20
,775.795,-30
,777.406,-13
,779.012,-24
,780.611,15
,782.205,19
,783.792,-10
,785.373,12
,786.947,10
,788.516,7
,790.078,46
,791.635,24
,793.185,1
,794.729,-16
,796.267,-3
,797.799,21
,799.325,10
,800.844,17
,802.358,-6
,803.866,-4
,805.368,23
,806.863,-21
,808.353,23
,809.836,24
,811.314,15
,812.786,-18
,814.252,10
,815.711,-14
,817.165,-17
,818.613,-16
,820.055,6
,821.491,-8
,822.922,-13
,824.346,8
,825.765,13
,827.178,-19
,828.585,-12
,829.986,-24
,831.381,15
,832.771,19
,834.155,18
,835.533,25
,836.906,-6
,838.272,15
,839.633,-8
,840.989,12
,842.339,5
,843.683,-6
,845.021,-6
,846.354,-24
,847.682,8
,849.004,13
,850.32,-21
,851.631,-21
,852.936,-23
,854.236,2
,855.53,-16
,856.819,24
,858.102,3
,859.38,19
,860.653,47
,861.92,31
,863.182,16
,864.439,6
,865.69,-7
,866.936,10
,868.177,-27
,869.412,-8
,870.642,-8
,871.867,6
,873.087,-3
,874.302,-4
,875.512,13
,876.716,46
,877.916,5
,879.11,6
,880.299,-25
,881.483,6
,882.663,-8
,883.837,1
,885.006,-19
,886.17,-12
,887.33,-12
,888.484,-12
